150101	N-	----NSM-	Παῦλος	Παῦλος		Pau=loj
150103	RP	----AS--	σε	σύ		su/
150103	V-	-AAN----	προσμεῖναι	προσμένω		prosme/nw
150103	P-	--------	ἐν	ἐν		e)n
150103	N-	----DSF-	Ἐφέσῳ	Ἔφεσος	,	E)/fesoj
150103	V-	-PMPNSM-	πορευόμενος	πορεύομαι		poreu/omai
150103	P-	--------	εἰς	εἰς		ei)j
150103	N-	----ASF-	Μακεδονίαν	Μακεδονία	,	Makedoni/a
150103	C-	--------	ἵνα	ἵνα		i(/na
150103	V-	2AAS-S--	παραγγείλῃς	παραγγέλλω		paragge/llw
150103	RI	----DPM-	τισὶν	τις		tij
150103	D-	--------	μὴ	μή		mh/
150103	V-	-PAN----	ἑτεροδιδασκαλεῖν	ἑτεροδιδασκαλέω		e(terodidaskale/w
150104	C-	--------	μηδὲ	μηδέ		mhde/
150104	V-	-PAN----	προσέχειν	προσέχω		prose/xw
150104	N-	----DPM-	μύθοις	μῦθος		mu=qoj
150104	C-	--------	καὶ	καί		kai/
150104	N-	----DPF-	γενεαλογίαις	γενεαλογία		genealogi/a
150104	A-	----DPF-	ἀπεράντοις	ἀπέραντος	,	a)pe/rantoj
150104	RR	----NPF-	αἵτινες	ὅστις		o(/stij
150104	N-	----APF-	ἐκζητήσεις	ἐκζήτησις		e)kzh/thsij
150104	V-	3PAI-P--	παρέχουσι	παρέχω		pare/xw
150104	D-	--------	μᾶλλον	μᾶλλον		ma=llon
150104	C-	--------	ἢ	ἤ		h)/
150104	N-	----ASF-	οἰκονομίαν	οἰκονομία		oi)konomi/a
150104	N-	----GSM-	θεοῦ	θεός		qeo/j
150104	RA	----ASF-	τὴν	ὁ		o(
150104	P-	--------	ἐν	ἐν		e)n
150104	N-	----DSF-	πίστει	πίστις		pi/stij
150105	RA	----NSN-	τὸ	ὁ		o(
150105	C-	--------	δὲ	δέ		de/
150105	N-	----NSN-	τέλος	τέλος		te/loj
150105	RA	----GSF-	τῆς	ὁ		o(
150105	N-	----GSF-	παραγγελίας	παραγγελία		paraggeli/a
150105	V-	3PAI-S--	ἐστὶν	εἰμί		ei)mi/
150105	N-	----NSF-	ἀγάπη	ἀγάπη		a)ga/ph
150105	P-	--------	ἐκ	ἐκ		e)k
150105	A-	----GSF-	καθαρᾶς	καθαρός		kaqaro/j
150105	N-	----GSF-	καρδίας	καρδία		kardi/a
150105	C-	--------	καὶ	καί		kai/
150105	N-	----GSF-	συνειδήσεως	συνείδησις		sunei/dhsij
150105	A-	----GSF-	ἀγαθῆς	ἀγαθός		a)gaqo/j
150105	C-	--------	καὶ	καί		kai/
150105	N-	----GSF-	πίστεως	πίστις		pi/stij
150105	A-	----GSF-	ἀνυποκρίτου	ἀνυπόκριτος	,	a)nupo/kritoj
150106	RR	----GPF-	ὧν	ὅς		o(/j
150106	RI	----NPM-	τινες	τις		tij
150106	V-	-AAPNPM-	ἀστοχήσαντες	ἀστοχέω		a)stoxe/w
150106	V-	3API-P--	ἐξετράπησαν	ἐκτρέπομαι		e)ktre/pomai
150106	P-	--------	εἰς	εἰς		ei)j
150106	N-	----ASF-	ματαιολογίαν	ματαιολογία	,	mataiologi/a
150107	V-	-PAPNPM-	θέλοντες	θέλω		qe/lw
150107	V-	-PAN----	εἶναι	εἰμί		ei)mi/
150107	N-	----NPM-	νομοδιδάσκαλοι	νομοδιδάσκαλος	,	nomodida/skaloj
150107	D-	--------	μὴ	μή		mh/
150107	V-	-PAPNPM-	νοοῦντες	νοέω		noe/w
150107	C-	--------	μήτε	μήτε		mh/te
150107	RR	----APN-	ἃ	ὅς		o(/j
150107	V-	3PAI-P--	λέγουσιν	λέγω		le/gw
150107	C-	--------	μήτε	μήτε		mh/te
150107	P-	--------	περὶ	περί		peri/
150107	RI	----GPN-	τίνων	τίς		ti/j
150107	V-	3PMI-P--	διαβεβαιοῦνται	διαβεβαιόομαι	.	diabebaio/omai
150108	V-	1XAI-P--	Οἴδαμεν	οἶδα		oi)=da
150108	C-	--------	δὲ	δέ		de/
150108	C-	--------	ὅτι	ὅτι		o(/ti
150108	A-	----NSM-	καλὸς	καλός		kalo/j
150108	RA	----NSM-	ὁ	ὁ		o(
150108	N-	----NSM-	νόμος	νόμος		no/moj
150108	C-	--------	ἐάν	ἐάν		e)a/n
150108	RI	----NSM-	τις	τις		tij
150108	RP	----DSM-	αὐτῷ	αὐτός		au)to/j
150108	D-	--------	νομίμως	νομίμως		nomi/mwj
150108	V-	3PMS-S--	χρῆται	χράομαι	,	xra/omai
150109	V-	-XAPNSM-	εἰδὼς	ὁράω		o(ra/w
150109	RD	----ASN-	τοῦτο	οὗτος	,	ou(=toj
150109	D-	--------	ὅτι	ὅτι		o(/ti
150109	A-	----DSM-	δικαίῳ	δίκαιος		di/kaioj
150109	N-	----NSM-	νόμος	νόμος		no/moj
150109	D-	--------	οὐ	οὐ		ou)
150109	V-	3PMI-S--	κεῖται	κεῖμαι	,	kei=mai
150109	A-	----DPM-	ἀνόμοις	ἄνομος		a)/nomoj
150109	C-	--------	δὲ	δέ		de/
150109	C-	--------	καὶ	καί		kai/
150109	A-	----DPM-	ἀνυποτάκτοις	ἀνυπότακτος	,	a)nupo/taktoj
150109	A-	----DPM-	ἀσεβέσι	ἀσεβής		a)sebh/j
150109	C-	--------	καὶ	καί		kai/
150109	A-	----DPM-	ἁμαρτωλοῖς	ἁμαρτωλός	,	a(martwlo/j
150109	A-	----DPM-	ἀνοσίοις	ἀνόσιος		a)no/sioj
150109	C-	--------	καὶ	καί		kai/
150109	A-	----DPM-	βεβήλοις	βέβηλος	,	be/bhloj
150109	N-	----DPM-	πατρολῴαις	πατρολῴας		patrolw/|aj
150109	C-	--------	καὶ	καί		kai/
150109	N-	----DPM-	μητρολῴαις	μητρολῴας	,	mhtrolw/|aj
150109	N-	----DPM-	ἀνδροφόνοις	ἀνδροφόνος	,	a)ndrofo/noj
150110	N-	----DPM-	πόρνοις	πόρνος	,	po/rnoj
150110	N-	----DPM-	ἀρσενοκοίταις	ἀρσενοκοίτης	,	a)rsenokoi/thj
150110	N-	----DPM-	ἀνδραποδισταῖς	ἀνδραποδιστής	,	a)ndrapodisth/j
150110	N-	----DPM-	ψεύσταις	ψεύστης	,	yeu/sthj
150110	A-	----DPM-	ἐπιόρκοις	ἐπίορκος	,	e)pi/orkoj
150110	C-	--------	καὶ	καί		kai/
150110	C-	--------	εἴ	εἰ		ei)
150110	RI	----NSN-	τι	τις		tij
150110	A-	----NSN-	ἕτερον	ἕτερος		e(/teroj
150110	RA	----DSF-	τῇ	ὁ		o(
150110	V-	-PAPDSF-	ὑγιαινούσῃ	ὑγιαίνω		u(giai/nw
150110	N-	----DSF-	διδασκαλίᾳ	διδασκαλία		didaskali/a
150110	V-	3PMI-S--	ἀντίκειται	ἀντίκειμαι	,	a)nti/keimai
150111	P-	--------	κατὰ	κατά		kata/
150111	RA	----ASN-	τὸ	ὁ		o(
150111	N-	----ASN-	εὐαγγέλιον	εὐαγγέλιον		eu)agge/lion
150111	RA	----GSF-	τῆς	ὁ		o(
150111	N-	----GSF-	δόξης	δόξα		do/ca
150111	RA	----GSM-	τοῦ	ὁ		o(
150111	A-	----GSM-	μακαρίου	μακάριος		maka/rioj
150111	N-	----GSM-	θεοῦ	θεός	,	qeo/j
150111	RR	----ASN-	ὃ	ὅς		o(/j
150111	V-	1API-S--	ἐπιστεύθην	πιστεύω		pisteu/w
150111	RP	----NS--	ἐγώ	ἐγώ	.	e)gw/
150112	N-	----ASF-	Χάριν	χάρις		xa/rij
150112	V-	1PAI-S--	ἔχω	ἔχω		e)/xw
150112	RA	----DSM-	τῷ	ὁ		o(
150112	V-	-AAPDSM-	ἐνδυναμώσαντί	ἐνδυναμόω		e)ndunamo/w
150112	RP	----AS--	με	ἐγώ		e)gw/
150112	N-	----DSM-	Χριστῷ	Χριστός		Xristo/j
150112	N-	----DSM-	Ἰησοῦ	Ἰησοῦς		I)hsou=j
150112	RA	----DSM-	τῷ	ὁ		o(
150112	N-	----DSM-	κυρίῳ	κύριος		ku/rioj
150112	RP	----GP--	ἡμῶν	ἐγώ	,	e)gw/
150112	C-	--------	ὅτι	ὅτι		o(/ti
150112	A-	----ASM-	πιστόν	πιστός		pisto/j
150112	RP	----AS--	με	ἐγώ		e)gw/
150112	V-	3AMI-S--	ἡγήσατο	ἡγέομαι		h(ge/omai
150112	V-	-AMPNSM-	θέμενος	τίθημι		ti/qhmi
150112	P-	--------	εἰς	εἰς		ei)j
150112	N-	----ASF-	διακονίαν	διακονία	,	diakoni/a
150113	RA	----ASN-	τὸ	ὁ		o(
150113	A-	----ASNC	πρότερον	πρότερος		pro/teroj
150113	V-	-PAPASM-	ὄντα	εἰμί		ei)mi/
150113	A-	----ASM-	βλάσφημον	βλάσφημος		bla/sfhmoj
150113	C-	--------	καὶ	καί		kai/
150113	N-	----ASM-	διώκτην	διώκτης		diw/kthj
150113	C-	--------	καὶ	καί		kai/
150113	N-	----ASM-	ὑβριστήν	ὑβριστής	·	u(bristh/j
150113	C-	--------	ἀλλὰ	ἀλλά		a)lla/
150113	V-	1API-S--	ἠλεήθην	ἐλεάω	,	e)lea/w
150113	C-	--------	ὅτι	ὅτι		o(/ti
150113	V-	-PAPNSM-	ἀγνοῶν	ἀγνοέω		a)gnoe/w
150113	V-	1AAI-S--	ἐποίησα	ποιέω		poie/w
150113	P-	--------	ἐν	ἐν		e)n
150113	N-	----DSF-	ἀπιστίᾳ	ἀπιστία	,	a)pisti/a
150114	V-	3AAI-S--	ὑπερεπλεόνασεν	ὑπερπλεονάζω		u(perpleona/zw
150114	C-	--------	δὲ	δέ		de/
150114	RA	----NSF-	ἡ	ὁ		o(
150114	N-	----NSF-	χάρις	χάρις		xa/rij
150114	RA	----GSM-	τοῦ	ὁ		o(
150114	N-	----GSM-	κυρίου	κύριος		ku/rioj
150114	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
150114	P-	--------	μετὰ	μετά		meta/
150114	N-	----GSF-	πίστεως	πίστις		pi/stij
150114	C-	--------	καὶ	καί		kai/
150114	N-	----GSF-	ἀγάπης	ἀγάπη		a)ga/ph
150114	RA	----GSF-	τῆς	ὁ		o(
150114	P-	--------	ἐν	ἐν		e)n
150114	N-	----DSM-	Χριστῷ	Χριστός		Xristo/j
150114	N-	----DSM-	Ἰησοῦ	Ἰησοῦς	.	I)hsou=j
150115	A-	----NSM-	πιστὸς	πιστός		pisto/j
150115	RA	----NSM-	ὁ	ὁ		o(
150115	N-	----NSM-	λόγος	λόγος		lo/goj
150115	C-	--------	καὶ	καί		kai/
150115	A-	----GSF-	πάσης	πᾶς		pa=j
150115	N-	----GSF-	ἀποδοχῆς	ἀποδοχή		a)podoxh/
150115	A-	----NSM-	ἄξιος	ἄξιος	,	a)/cioj
150115	D-	--------	ὅτι	ὅτι		o(/ti
150115	N-	----NSM-	Χριστὸς	Χριστός		Xristo/j
150115	N-	----NSM-	Ἰησοῦς	Ἰησοῦς		I)hsou=j
150115	V-	3AAI-S--	ἦλθεν	ἔρχομαι		e)/rxomai
150115	P-	--------	εἰς	εἰς		ei)j
150115	RA	----ASM-	τὸν	ὁ		o(
150115	N-	----ASM-	κόσμον	κόσμος		ko/smoj
150115	A-	----APM-	ἁμαρτωλοὺς	ἁμαρτωλός		a(martwlo/j
150115	V-	-AAN----	σῶσαι	σῴζω	·	sw/|zw
150115	RR	----GPM-	ὧν	ὅς		o(/j
150115	A-	----NSM-	πρῶτός	πρῶτος		prw=toj
150115	V-	1PAI-S--	εἰμι	εἰμί		ei)mi/
150115	RP	----NS--	ἐγώ	ἐγώ	,	e)gw/
150116	C-	--------	ἀλλὰ	ἀλλά		a)lla/
150116	P-	--------	διὰ	διά		dia/
150116	RD	----ASN-	τοῦτο	οὗτος		ou(=toj
150116	V-	1API-S--	ἠλεήθην	ἐλεάω	,	e)lea/w
150116	C-	--------	ἵνα	ἵνα		i(/na
150116	P-	--------	ἐν	ἐν		e)n
150116	RP	----DS--	ἐμοὶ	ἐγώ		e)gw/
150116	A-	----DSM-	πρώτῳ	πρῶτος		prw=toj
150116	V-	3AMS-S--	ἐνδείξηται	ἐνδείκνυμι		e)ndei/knumi
150116	N-	----NSM-	Χριστὸς	Χριστός		Xristo/j
150116	N-	----NSM-	Ἰησοῦς	Ἰησοῦς		I)hsou=j
150116	RA	----ASF-	τὴν	ὁ		o(
150116	A-	----ASF-	ἅπασαν	ἅπας		a(/paj
150116	N-	----ASF-	μακροθυμίαν	μακροθυμία	,	makroqumi/a
150116	P-	--------	πρὸς	πρός		pro/j
150116	N-	----ASF-	ὑποτύπωσιν	ὑποτύπωσις		u(potu/pwsij
150116	RA	----GPM-	τῶν	ὁ		o(
150116	V-	-PAPGPM-	μελλόντων	μέλλω		me/llw
150116	V-	-PAN----	πιστεύειν	πιστεύω		pisteu/w
150116	P-	--------	ἐπ	ἐπί		e)pi/
150116	RP	----DSM-	αὐτῷ	αὐτός		au)to/j
150116	P-	--------	εἰς	εἰς		ei)j
150116	N-	----ASF-	ζωὴν	ζωή		zwh/
150116	A-	----ASF-	αἰώνιον	αἰώνιος	.	ai)w/nioj
150117	RA	----DSM-	τῷ	ὁ		o(
150117	C-	--------	δὲ	δέ		de/
150117	N-	----DSM-	βασιλεῖ	βασιλεύς		basileu/j
150117	RA	----GPM-	τῶν	ὁ		o(
150117	N-	----GPM-	αἰώνων	αἰών	,	ai)w/n
150117	A-	----DSM-	ἀφθάρτῳ	ἄφθαρτος	,	a)/fqartoj
150117	A-	----DSM-	ἀοράτῳ	ἀόρατος	,	a)o/ratoj
150117	A-	----DSM-	μόνῳ	μόνος		mo/noj
150117	N-	----DSM-	θεῷ	θεός	,	qeo/j
150117	N-	----NSF-	τιμὴ	τιμή		timh/
150117	C-	--------	καὶ	καί		kai/
150117	N-	----NSF-	δόξα	δόξα		do/ca
150117	P-	--------	εἰς	εἰς		ei)j
150117	RA	----APM-	τοὺς	ὁ		o(
150117	N-	----APM-	αἰῶνας	αἰών		ai)w/n
150117	RA	----GPM-	τῶν	ὁ		o(
150117	N-	----GPM-	αἰώνων	αἰών	·	ai)w/n
150117	X-	--------	ἀμήν	ἀμήν	.	a)mh/n
150118	RD	----ASF-	Ταύτην	οὗτος		ou(=toj
150118	RA	----ASF-	τὴν	ὁ		o(
150118	N-	----ASF-	παραγγελίαν	παραγγελία		paraggeli/a
150118	V-	1PMI-S--	παρατίθεμαί	παρατίθημι		parati/qhmi
150118	RP	----DS--	σοι	σύ	,	su/
150118	N-	----VSN-	τέκνον	τέκνον		te/knon
150118	N-	----VSM-	Τιμόθεε	Τιμόθεος	,	Timo/qeoj
150118	P-	--------	κατὰ	κατά		kata/
150118	RA	----APF-	τὰς	ὁ		o(
150118	V-	-PAPAPF-	προαγούσας	προάγω		proa/gw
150118	P-	--------	ἐπὶ	ἐπί		e)pi/
150118	RP	----AS--	σὲ	σύ		su/
150118	N-	----APF-	προφητείας	προφητεία	,	profhtei/a
150118	D-	--------	ἵνα	ἵνα		i(/na
150118	V-	2PMS-S--	στρατεύῃ	στρατεύομαι		strateu/omai
150118	P-	--------	ἐν	ἐν		e)n
150118	RP	----DPF-	αὐταῖς	αὐτός		au)to/j
150118	RA	----ASF-	τὴν	ὁ		o(
150118	A-	----ASF-	καλὴν	καλός		kalo/j
150118	N-	----ASF-	στρατείαν	στρατεία	,	stratei/a
150119	V-	-PAPNSM-	ἔχων	ἔχω		e)/xw
150119	N-	----ASF-	πίστιν	πίστις		pi/stij
150119	C-	--------	καὶ	καί		kai/
150119	A-	----ASF-	ἀγαθὴν	ἀγαθός		a)gaqo/j
150119	N-	----ASF-	συνείδησιν	συνείδησις	,	sunei/dhsij
150119	RR	----ASF-	ἥν	ὅς		o(/j
150119	RI	----NPM-	τινες	τις		tij
150119	V-	-AMPNPM-	ἀπωσάμενοι	ἀπωθέομαι		a)pwqe/omai
150119	P-	--------	περὶ	περί		peri/
150119	RA	----ASF-	τὴν	ὁ		o(
150119	N-	----ASF-	πίστιν	πίστις		pi/stij
150119	V-	3AAI-P--	ἐναυάγησαν	ναυαγέω	·	nauage/w
150120	RR	----GPM-	ὧν	ὅς		o(/j
150120	V-	3PAI-S--	ἐστιν	εἰμί		ei)mi/
150120	N-	----NSM-	Ὑμέναιος	Ὑμέναιος		U(me/naioj
150120	C-	--------	καὶ	καί		kai/
150120	N-	----NSM-	Ἀλέξανδρος	Ἀλέξανδρος	,	A)le/candroj
150120	RR	----APM-	οὓς	ὅς		o(/j
150120	V-	1AAI-S--	παρέδωκα	παραδίδωμι		paradi/dwmi
150120	RA	----DSM-	τῷ	ὁ		o(
150120	N-	----DSM-	Σατανᾷ	Σατανᾶς		Satana=j
150120	C-	--------	ἵνα	ἵνα		i(/na
150120	V-	3APS-P--	παιδευθῶσι	παιδεύω		paideu/w
150120	D-	--------	μὴ	μή		mh/
150120	V-	-PAN----	βλασφημεῖν	βλασφημέω	.	blasfhme/w
150201	V-	1PAI-S--	Παρακαλῶ	παρακαλέω		parakale/w
150201	C-	--------	οὖν	οὖν		ou)=n
150201	A-	----ASN-	πρῶτον	πρῶτος		prw=toj
150201	A-	----GPN-	πάντων	πᾶς		pa=j
150201	V-	-PPN----	ποιεῖσθαι	ποιέω		poie/w
150201	N-	----APF-	δεήσεις	δέησις	,	de/hsij
150201	N-	----APF-	προσευχάς	προσευχή	,	proseuxh/
150201	N-	----APF-	ἐντεύξεις	ἔντευξις	,	e)/nteucij
150201	N-	----APF-	εὐχαριστίας	εὐχαριστία	,	eu)xaristi/a
150201	P-	--------	ὑπὲρ	ὑπέρ		u(pe/r
150201	A-	----GPM-	πάντων	πᾶς		pa=j
150201	N-	----GPM-	ἀνθρώπων	ἄνθρωπος	,	a)/nqrwpoj
150202	P-	--------	ὑπὲρ	ὑπέρ		u(pe/r
150202	N-	----GPM-	βασιλέων	βασιλεύς		basileu/j
150202	C-	--------	καὶ	καί		kai/
150202	A-	----GPM-	πάντων	πᾶς		pa=j
150202	RA	----GPM-	τῶν	ὁ		o(
150202	P-	--------	ἐν	ἐν		e)n
150202	N-	----DSF-	ὑπεροχῇ	ὑπεροχή		u(peroxh/
150202	V-	-PAPGPM-	ὄντων	εἰμί	,	ei)mi/
150202	C-	--------	ἵνα	ἵνα		i(/na
150202	A-	----ASM-	ἤρεμον	ἤρεμος		h)/remoj
150202	C-	--------	καὶ	καί		kai/
150202	A-	----ASM-	ἡσύχιον	ἡσύχιος		h(su/xioj
150202	N-	----ASM-	βίον	βίος		bi/oj
150202	V-	1PAS-P--	διάγωμεν	διάγω		dia/gw
150202	P-	--------	ἐν	ἐν		e)n
150202	A-	----DSF-	πάσῃ	πᾶς		pa=j
150202	N-	----DSF-	εὐσεβείᾳ	εὐσέβεια		eu)se/beia
150202	C-	--------	καὶ	καί		kai/
150202	N-	----DSF-	σεμνότητι	σεμνότης	.	semno/thj
150203	RD	----NSN-	τοῦτο	οὗτος		ou(=toj
150203	A-	----NSN-	καλὸν	καλός		kalo/j
150203	C-	--------	καὶ	καί		kai/
150203	A-	----NSN-	ἀπόδεκτον	ἀπόδεκτος		a)po/dektoj
150203	P-	--------	ἐνώπιον	ἐνώπιον		e)nw/pion
150203	RA	----GSM-	τοῦ	ὁ		o(
150203	N-	----GSM-	σωτῆρος	σωτήρ		swth/r
150203	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
150203	N-	----GSM-	θεοῦ	θεός	,	qeo/j
150204	RR	----NSM-	ὃς	ὅς		o(/j
150204	A-	----APM-	πάντας	πᾶς		pa=j
150204	N-	----APM-	ἀνθρώπους	ἄνθρωπος		a)/nqrwpoj
150204	V-	3PAI-S--	θέλει	θέλω		qe/lw
150204	V-	-APN----	σωθῆναι	σῴζω		sw/|zw
150204	C-	--------	καὶ	καί		kai/
150204	P-	--------	εἰς	εἰς		ei)j
150204	N-	----ASF-	ἐπίγνωσιν	ἐπίγνωσις		e)pi/gnwsij
150204	N-	----GSF-	ἀληθείας	ἀλήθεια		a)lh/qeia
150204	V-	-AAN----	ἐλθεῖν	ἔρχομαι	.	e)/rxomai
150205	A-	----NSM-	εἷς	εἷς		ei(=j
150205	C-	--------	γὰρ	γάρ		ga/r
150205	N-	----NSM-	θεός	θεός	,	qeo/j
150205	A-	----NSM-	εἷς	εἷς		ei(=j
150205	D-	--------	καὶ	καί		kai/
150205	N-	----NSM-	μεσίτης	μεσίτης		mesi/thj
150205	N-	----GSM-	θεοῦ	θεός		qeo/j
150205	C-	--------	καὶ	καί		kai/
150205	N-	----GPM-	ἀνθρώπων	ἄνθρωπος		a)/nqrwpoj
150205	N-	----NSM-	ἄνθρωπος	ἄνθρωπος		a)/nqrwpoj
150205	N-	----NSM-	Χριστὸς	Χριστός		Xristo/j
150205	N-	----NSM-	Ἰησοῦς	Ἰησοῦς	,	I)hsou=j
150206	RA	----NSM-	ὁ	ὁ		o(
150206	V-	-AAPNSM-	δοὺς	δίδωμι		di/dwmi
150206	RP	----ASM-	ἑαυτὸν	ἑαυτοῦ		e(autou=
150206	N-	----ASN-	ἀντίλυτρον	ἀντίλυτρον		a)nti/lutron
150206	P-	--------	ὑπὲρ	ὑπέρ		u(pe/r
150206	A-	----GPM-	πάντων	πᾶς	,	pa=j
150206	RA	----NSN-	τὸ	ὁ		o(
150206	N-	----NSN-	μαρτύριον	μαρτύριον		martu/rion
150206	N-	----DPM-	καιροῖς	καιρός		kairo/j
150206	A-	----DPM-	ἰδίοις	ἴδιος	·	i)/dioj
150207	P-	--------	εἰς	εἰς		ei)j
150207	RR	----ASN-	ὃ	ὅς		o(/j
150207	V-	1API-S--	ἐτέθην	τίθημι		ti/qhmi
150207	RP	----NS--	ἐγὼ	ἐγώ		e)gw/
150207	N-	----NSM-	κῆρυξ	κῆρυξ		kh=ruc
150207	C-	--------	καὶ	καί		kai/
150207	N-	----NSM-	ἀπόστολος	ἀπόστολος		a)po/stoloj
150207	N-	----ASF-	ἀλήθειαν	ἀλήθεια		a)lh/qeia
150207	V-	1PAI-S--	λέγω	λέγω	,	le/gw
150207	D-	--------	οὐ	οὐ		ou)
150207	V-	1PMI-S--	ψεύδομαι	ψεύδομαι		yeu/domai
150207	N-	----NSM-	διδάσκαλος	διδάσκαλος		dida/skaloj
150207	N-	----GPN-	ἐθνῶν	ἔθνος		e)/qnoj
150207	P-	--------	ἐν	ἐν		e)n
150207	N-	----DSF-	πίστει	πίστις		pi/stij
150207	C-	--------	καὶ	καί		kai/
150207	N-	----DSF-	ἀληθείᾳ	ἀλήθεια	.	a)lh/qeia
150208	V-	1PMI-S--	Βούλομαι	βούλομαι		bou/lomai
150208	C-	--------	οὖν	οὖν		ou)=n
150208	V-	-PMN----	προσεύχεσθαι	προσεύχομαι		proseu/xomai
150208	RA	----APM-	τοὺς	ὁ		o(
150208	N-	----APM-	ἄνδρας	ἀνήρ		a)nh/r
150208	P-	--------	ἐν	ἐν		e)n
150208	A-	----DSM-	παντὶ	πᾶς		pa=j
150208	N-	----DSM-	τόπῳ	τόπος	,	to/poj
150208	V-	-PAPAPM-	ἐπαίροντας	ἐπαίρω		e)pai/rw
150208	A-	----APF-	ὁσίους	ὅσιος		o(/sioj
150208	N-	----APF-	χεῖρας	χείρ		xei/r
150208	P-	--------	χωρὶς	χωρίς		xwri/j
150208	N-	----GSF-	ὀργῆς	ὀργή		o)rgh/
150208	C-	--------	καὶ	καί		kai/
150208	N-	----GSM-	διαλογισμοῦ	διαλογισμός	.	dialogismo/j
150209	D-	--------	ὡσαύτως	ὡσαύτως		w(sau/twj
150209	D-	--------	καὶ	καί		kai/
150209	N-	----APF-	γυναῖκας	γυνή		gunh/
150209	P-	--------	ἐν	ἐν		e)n
150209	N-	----DSF-	καταστολῇ	καταστολή		katastolh/
150209	A-	----DSF-	κοσμίῳ	κόσμιος		ko/smioj
150209	P-	--------	μετὰ	μετά		meta/
150209	N-	----GSF-	αἰδοῦς	αἰδώς		ai)dw/j
150209	C-	--------	καὶ	καί		kai/
150209	N-	----GSF-	σωφροσύνης	σωφροσύνη		swfrosu/nh
150209	V-	-PAN----	κοσμεῖν	κοσμέω		kosme/w
150209	RP	----APF-	ἑαυτάς	ἑαυτοῦ	,	e(autou=
150209	D-	--------	μὴ	μή		mh/
150209	P-	--------	ἐν	ἐν		e)n
150209	N-	----DPN-	πλέγμασιν	πλέγμα		ple/gma
150209	C-	--------	καὶ	καί		kai/
150209	N-	----DSN-	χρυσίῳ	χρυσίον		xrusi/on
150209	C-	--------	ἢ	ἤ		h)/
150209	N-	----DPM-	μαργαρίταις	μαργαρίτης		margari/thj
150209	C-	--------	ἢ	ἤ		h)/
150209	N-	----DSM-	ἱματισμῷ	ἱματισμός		i(matismo/j
150209	A-	----DSM-	πολυτελεῖ	πολυτελής	,	polutelh/j
150210	C-	--------	ἀλλ	ἀλλά		a)lla/
150210	RR	----NSN-	ὃ	ὅς		o(/j
150210	V-	3PAI-S--	πρέπει	πρέπω		pre/pw
150210	N-	----DPF-	γυναιξὶν	γυνή		gunh/
150210	V-	-PMPDPF-	ἐπαγγελλομέναις	ἐπαγγέλλομαι		e)pagge/llomai
150210	N-	----ASF-	θεοσέβειαν	θεοσέβεια	,	qeose/beia
150210	P-	--------	δι	διά		dia/
150210	N-	----GPN-	ἔργων	ἔργον		e)/rgon
150210	A-	----GPN-	ἀγαθῶν	ἀγαθός	.	a)gaqo/j
150211	N-	----NSF-	γυνὴ	γυνή		gunh/
150211	P-	--------	ἐν	ἐν		e)n
150211	N-	----DSF-	ἡσυχίᾳ	ἡσυχία		h(suxi/a
