090101	N-	----NSM-	Παῦλος	Παῦλος		Pau=loj
090106	D-	--------	οὕτως	οὕτω(ς)		ou(/tw[j]
090106	D-	--------	ταχέως	ταχέως		taxe/wj
090106	V-	2PMI-P--	μετατίθεσθε	μετατίθημι		metati/qhmi
090106	P-	--------	ἀπὸ	ἀπό		a)po/
090106	RA	----GSM-	τοῦ	ὁ		o(
090106	V-	-AAPGSM-	καλέσαντος	καλέω		kale/w
090106	RP	----AP--	ὑμᾶς	σύ		su/
090106	P-	--------	ἐν	ἐν		e)n
090106	N-	----DSF-	χάριτι	χάρις		xa/rij
090106	N-	----GSM-	Χριστοῦ	Χριστός		Xristo/j
090106	P-	--------	εἰς	εἰς		ei)j
090106	A-	----ASN-	ἕτερον	ἕτερος		e(/teroj
090106	N-	----ASN-	εὐαγγέλιον	εὐαγγέλιον	,	eu)agge/lion
090107	RR	----NSN-	ὃ	ὅς		o(/j
090107	D-	--------	οὐκ	οὐ		ou)
090107	V-	3PAI-S--	ἔστιν	εἰμί		ei)mi/
090107	A-	----NSN-	ἄλλο	ἄλλος	·	a)/lloj
090107	C-	--------	εἰ	εἰ		ei)
090107	D-	--------	μή	μή		mh/
090107	RI	----NPM-	τινές	τις		tij
090107	V-	3PAI-P--	εἰσιν	εἰμί		ei)mi/
090107	RA	----NPM-	οἱ	ὁ		o(
090107	V-	-PAPNPM-	ταράσσοντες	ταράσσω		tara/ssw
090107	RP	----AP--	ὑμᾶς	σύ		su/
090107	C-	--------	καὶ	καί		kai/
090107	V-	-PAPNPM-	θέλοντες	θέλω		qe/lw
090107	V-	-AAN----	μεταστρέψαι	μεταστρέφω		metastre/fw
090107	RA	----ASN-	τὸ	ὁ		o(
090107	N-	----ASN-	εὐαγγέλιον	εὐαγγέλιον		eu)agge/lion
090107	RA	----GSM-	τοῦ	ὁ		o(
090107	N-	----GSM-	Χριστοῦ	Χριστός	.	Xristo/j
090108	C-	--------	ἀλλὰ	ἀλλά		a)lla/
090108	D-	--------	καὶ	καί		kai/
090108	C-	--------	ἐὰν	ἐάν		e)a/n
090108	RP	----NP--	ἡμεῖς	ἐγώ		e)gw/
090108	C-	--------	ἢ	ἤ		h)/
090108	N-	----NSM-	ἄγγελος	ἄγγελος		a)/ggeloj
090108	P-	--------	ἐξ	ἐκ		e)k
090108	N-	----GSM-	οὐρανοῦ	οὐρανός		ou)rano/j
090108	V-	3PMS-S--	εὐαγγελίζηται	εὐαγγελίζω		eu)aggeli/zw
090108	RP	----DP--	ὑμῖν	σύ		su/
090108	P-	--------	παρ	παρά		para/
090108	RR	----ASN-	ὃ	ὅς		o(/j
090108	V-	1AMI-P--	εὐηγγελισάμεθα	εὐαγγελίζω		eu)aggeli/zw
090108	RP	----DP--	ὑμῖν	σύ	,	su/
090108	N-	----NSN-	ἀνάθεμα	ἀνάθεμα		a)na/qema
090108	V-	3PAD-S--	ἔστω	εἰμί	.	ei)mi/
090109	C-	--------	ὡς	ὡς		w(j
090109	V-	1XAI-P--	προειρήκαμεν	προλέγω	,	prole/gw
090109	D-	--------	καὶ	καί		kai/
090109	D-	--------	ἄρτι	ἄρτι		a)/rti
090109	D-	--------	πάλιν	πάλιν		pa/lin
090109	V-	1PAI-S--	λέγω	λέγω	,	le/gw
090109	C-	--------	εἴ	εἰ		ei)
090109	RI	----NSM-	τις	τις		tij
090109	RP	----AP--	ὑμᾶς	σύ		su/
090109	V-	3PMI-S--	εὐαγγελίζεται	εὐαγγελίζω		eu)aggeli/zw
090109	P-	--------	παρ	παρά		para/
090109	RR	----ASN-	ὃ	ὅς		o(/j
090109	V-	2AAI-P--	παρελάβετε	παραλαμβάνω	,	paralamba/nw
090109	N-	----NSN-	ἀνάθεμα	ἀνάθεμα		a)na/qema
090109	V-	3PAD-S--	ἔστω	εἰμί	.	ei)mi/
090110	D-	--------	Ἄρτι	ἄρτι		a)/rti
090110	C-	--------	γὰρ	γάρ		ga/r
090110	N-	----APM-	ἀνθρώπους	ἄνθρωπος		a)/nqrwpoj
090110	V-	1PAI-S--	πείθω	πείθω		pei/qw
090110	C-	--------	ἢ	ἤ		h)/
090110	RA	----ASM-	τὸν	ὁ		o(
090110	N-	----ASM-	θεόν	θεός	;	qeo/j
090110	C-	--------	ἢ	ἤ		h)/
090110	V-	1PAI-S--	ζητῶ	ζητέω		zhte/w
090110	N-	----DPM-	ἀνθρώποις	ἄνθρωπος		a)/nqrwpoj
090110	V-	-PAN----	ἀρέσκειν	ἀρέσκω	;	a)re/skw
090110	C-	--------	εἰ	εἰ		ei)
090110	D-	--------	ἔτι	ἔτι		e)/ti
090110	N-	----DPM-	ἀνθρώποις	ἄνθρωπος		a)/nqrwpoj
090110	V-	1IAI-S--	ἤρεσκον	ἀρέσκω	,	a)re/skw
090110	N-	----GSM-	Χριστοῦ	Χριστός		Xristo/j
090110	N-	----NSM-	δοῦλος	δοῦλος		dou=loj
090110	D-	--------	οὐκ	οὐ		ou)
090110	X-	--------	ἂν	ἄν		a)/n
090110	V-	1IMI-S--	ἤμην	εἰμί	.	ei)mi/
090111	V-	1PAI-S--	Γνωρίζω	γνωρίζω		gnwri/zw
090111	C-	--------	γὰρ	γάρ		ga/r
090111	RP	----DP--	ὑμῖν	σύ	,	su/
090111	N-	----VPM-	ἀδελφοί	ἀδελφός	,	a)delfo/j
090111	RA	----ASN-	τὸ	ὁ		o(
090111	N-	----ASN-	εὐαγγέλιον	εὐαγγέλιον		eu)agge/lion
090111	RA	----ASN-	τὸ	ὁ		o(
090111	V-	-APPASN-	εὐαγγελισθὲν	εὐαγγελίζω		eu)aggeli/zw
090111	P-	--------	ὑπ	ὑπό		u(po/
090111	RP	----GS--	ἐμοῦ	ἐγώ		e)gw/
090111	C-	--------	ὅτι	ὅτι		o(/ti
090111	D-	--------	οὐκ	οὐ		ou)
090111	V-	3PAI-S--	ἔστιν	εἰμί		ei)mi/
090111	P-	--------	κατὰ	κατά		kata/
090111	N-	----ASM-	ἄνθρωπον	ἄνθρωπος	·	a)/nqrwpoj
090112	D-	--------	οὐδὲ	οὐδέ		ou)de/
090112	C-	--------	γὰρ	γάρ		ga/r
090112	RP	----NS--	ἐγὼ	ἐγώ		e)gw/
090112	P-	--------	παρὰ	παρά		para/
090112	N-	----GSM-	ἀνθρώπου	ἄνθρωπος		a)/nqrwpoj
090112	V-	1AAI-S--	παρέλαβον	παραλαμβάνω		paralamba/nw
090112	RP	----ASN-	αὐτό	αὐτός	,	au)to/j
090112	C-	--------	οὔτε	οὔτε		ou)/te
090112	V-	1API-S--	ἐδιδάχθην	διδάσκω	,	dida/skw
090112	C-	--------	ἀλλὰ	ἀλλά		a)lla/
090112	P-	--------	δι	διά		dia/
090112	N-	----GSF-	ἀποκαλύψεως	ἀποκάλυψις		a)poka/luyij
090112	N-	----GSM-	Ἰησοῦ	Ἰησοῦς		I)hsou=j
090112	N-	----GSM-	Χριστοῦ	Χριστός	.	Xristo/j
090113	V-	2AAI-P--	Ἠκούσατε	ἀκούω		a)kou/w
090113	C-	--------	γὰρ	γάρ		ga/r
090113	RA	----ASF-	τὴν	ὁ		o(
090113	A-	----ASF-	ἐμὴν	ἐμός		e)mo/j
090113	N-	----ASF-	ἀναστροφήν	ἀναστροφή		a)nastrofh/
090113	X-	--------	ποτε	ποτέ		pote/
090113	P-	--------	ἐν	ἐν		e)n
090113	RA	----DSM-	τῷ	ὁ		o(
090113	N-	----DSM-	Ἰουδαϊσμῷ	Ἰουδαϊσμός	,	I)oudai:smo/j
090113	D-	--------	ὅτι	ὅτι		o(/ti
090113	P-	--------	καθ	κατά		kata/
090113	N-	----ASF-	ὑπερβολὴν	ὑπερβολή		u(perbolh/
090113	V-	1IAI-S--	ἐδίωκον	διώκω		diw/kw
090113	RA	----ASF-	τὴν	ὁ		o(
090113	N-	----ASF-	ἐκκλησίαν	ἐκκλησία		e)kklhsi/a
090113	RA	----GSM-	τοῦ	ὁ		o(
090113	N-	----GSM-	θεοῦ	θεός		qeo/j
090113	C-	--------	καὶ	καί		kai/
090113	V-	1IAI-S--	ἐπόρθουν	πορθέω		porqe/w
090113	RP	----ASF-	αὐτήν	ἑαυτοῦ	,	e(autou=
090114	C-	--------	καὶ	καί		kai/
090114	V-	1IAI-S--	προέκοπτον	προκόπτω		proko/ptw
090114	P-	--------	ἐν	ἐν		e)n
090114	RA	----DSM-	τῷ	ὁ		o(
090114	N-	----DSM-	Ἰουδαϊσμῷ	Ἰουδαϊσμός		I)oudai:smo/j
090114	P-	--------	ὑπὲρ	ὑπέρ		u(pe/r
090114	A-	----APM-	πολλοὺς	πολύς		polu/j
090114	N-	----APM-	συνηλικιώτας	συνηλικιώτης		sunhlikiw/thj
090114	P-	--------	ἐν	ἐν		e)n
090114	RA	----DSN-	τῷ	ὁ		o(
090114	N-	----DSN-	γένει	γένος		ge/noj
090114	RP	----GS--	μου	ἐγώ	,	e)gw/
090114	D-	--------	περισσοτέρως	περισσοτέρως		perissote/rwj
090114	N-	----NSM-	ζηλωτὴς	ζηλωτής		zhlwth/j
090114	V-	-PAPNSM-	ὑπάρχων	ὑπάρχω		u(pa/rxw
090114	RA	----GPF-	τῶν	ὁ		o(
090114	A-	----GPF-	πατρικῶν	πατρικός		patriko/j
090114	RP	----GS--	μου	ἐγώ		e)gw/
090114	N-	----GPF-	παραδόσεων	παράδοσις	.	para/dosij
090115	C-	--------	ὅτε	ὅτε		o(/te
090115	C-	--------	δὲ	δέ		de/
090115	V-	3AAI-S--	εὐδόκησεν	εὐδοκέω		eu)doke/w
090115	RA	----NSM-	ὁ	ὁ		o(
090115	V-	-AAPNSM-	ἀφορίσας	ἀφορίζω		a)fori/zw
090115	RP	----AS--	με	ἐγώ		e)gw/
090115	P-	--------	ἐκ	ἐκ		e)k
090115	N-	----GSF-	κοιλίας	κοιλία		koili/a
090115	N-	----GSF-	μητρός	μήτηρ		mh/thr
090115	RP	----GS--	μου	ἐγώ		e)gw/
090115	C-	--------	καὶ	καί		kai/
090115	V-	-AAPNSM-	καλέσας	καλέω		kale/w
090115	P-	--------	διὰ	διά		dia/
090115	RA	----GSF-	τῆς	ὁ		o(
090115	N-	----GSF-	χάριτος	χάρις		xa/rij
090115	RP	----GSM-	αὐτοῦ	αὐτός		au)to/j
090116	V-	-AAN----	ἀποκαλύψαι	ἀποκαλύπτω		a)pokalu/ptw
090116	RA	----ASM-	τὸν	ὁ		o(
090116	N-	----ASM-	υἱὸν	υἱός		ui(o/j
090116	RP	----GSM-	αὐτοῦ	αὐτός		au)to/j
090116	P-	--------	ἐν	ἐν		e)n
090116	RP	----DS--	ἐμοὶ	ἐγώ		e)gw/
090116	C-	--------	ἵνα	ἵνα		i(/na
090116	V-	1PMS-S--	εὐαγγελίζωμαι	εὐαγγελίζω		eu)aggeli/zw
090116	RP	----ASM-	αὐτὸν	αὐτός		au)to/j
090116	P-	--------	ἐν	ἐν		e)n
090116	RA	----DPN-	τοῖς	ὁ		o(
090116	N-	----DPN-	ἔθνεσιν	ἔθνος	,	e)/qnoj
090116	D-	--------	εὐθέως	εὐθέως		eu)qe/wj
090116	D-	--------	οὐ	οὐ		ou)
090116	V-	1AMI-S--	προσανεθέμην	προσανατίθημι		prosanati/qhmi
090116	N-	----DSF-	σαρκὶ	σάρξ		sa/rc
090116	C-	--------	καὶ	καί		kai/
090116	N-	----DSN-	αἵματι	αἷμα	,	ai(=ma
090117	C-	--------	οὐδὲ	οὐδέ		ou)de/
090117	V-	1AAI-S--	ἀνῆλθον	ἀνέρχομαι		a)ne/rxomai
090117	P-	--------	εἰς	εἰς		ei)j
090117	N-	----APN-	Ἱεροσόλυμα	Ἱεροσόλυμα		I(eroso/luma
090117	P-	--------	πρὸς	πρός		pro/j
090117	RA	----APM-	τοὺς	ὁ		o(
090117	P-	--------	πρὸ	πρό		pro/
090117	RP	----GS--	ἐμοῦ	ἐγώ		e)gw/
090117	N-	----APM-	ἀποστόλους	ἀπόστολος	,	a)po/stoloj
090117	C-	--------	ἀλλὰ	ἀλλά		a)lla/
090117	V-	1AAI-S--	ἀπῆλθον	ἀπέρχομαι		a)pe/rxomai
090117	P-	--------	εἰς	εἰς		ei)j
090117	N-	----ASF-	Ἀραβίαν	Ἀραβία	,	A)rabi/a
090117	C-	--------	καὶ	καί		kai/
090117	D-	--------	πάλιν	πάλιν		pa/lin
090117	V-	1AAI-S--	ὑπέστρεψα	ὑποστρέφω		u(postre/fw
090117	P-	--------	εἰς	εἰς		ei)j
090117	N-	----ASF-	Δαμασκόν	Δαμασκός	.	Damasko/j
090118	D-	--------	Ἔπειτα	ἔπειτα		e)/peita
090118	P-	--------	μετὰ	μετά		meta/
090118	N-	----APN-	ἔτη	ἔτος		e)/toj
090118	A-	----APN-	τρία	τρεῖς		trei=j
090118	V-	1AAI-S--	ἀνῆλθον	ἀνέρχομαι		a)ne/rxomai
090118	P-	--------	εἰς	εἰς		ei)j
090118	N-	----APN-	Ἱεροσόλυμα	Ἱεροσόλυμα		I(eroso/luma
090118	V-	-AAN----	ἱστορῆσαι	ἱστορέω		i(store/w
090118	N-	----ASM-	Κηφᾶν	Κηφᾶς	,	Khfa=j
090118	C-	--------	καὶ	καί		kai/
090118	V-	1AAI-S--	ἐπέμεινα	ἐπιμένω		e)pime/nw
090118	P-	--------	πρὸς	πρός		pro/j
090118	RP	----ASM-	αὐτὸν	αὐτός		au)to/j
090118	N-	----APF-	ἡμέρας	ἡμέρα		h(me/ra
090118	A-	----APF-	δεκαπέντε	δεκαπέντε	·	dekape/nte
090119	A-	----ASM-	ἕτερον	ἕτερος		e(/teroj
090119	C-	--------	δὲ	δέ		de/
090119	RA	----GPM-	τῶν	ὁ		o(
090119	N-	----GPM-	ἀποστόλων	ἀπόστολος		a)po/stoloj
090119	D-	--------	οὐκ	οὐ		ou)
090119	V-	1AAI-S--	εἶδον	ὁράω	,	o(ra/w
090119	C-	--------	εἰ	εἰ		ei)
090119	D-	--------	μὴ	μή		mh/
090119	N-	----ASM-	Ἰάκωβον	Ἰάκωβος		I)a/kwboj
090119	RA	----ASM-	τὸν	ὁ		o(
090119	N-	----ASM-	ἀδελφὸν	ἀδελφός		a)delfo/j
090119	RA	----GSM-	τοῦ	ὁ		o(
090119	N-	----GSM-	κυρίου	κύριος	.	ku/rioj
090120	RR	----APN-	ἃ	ὅς		o(/j
090120	C-	--------	δὲ	δέ		de/
090120	V-	1PAI-S--	γράφω	γράφω		gra/fw
090120	RP	----DP--	ὑμῖν	σύ	,	su/
090120	X-	--------	ἰδοὺ	ἰδού		i)dou/
090120	P-	--------	ἐνώπιον	ἐνώπιον		e)nw/pion
090120	RA	----GSM-	τοῦ	ὁ		o(
090120	N-	----GSM-	θεοῦ	θεός		qeo/j
090120	C-	--------	ὅτι	ὅτι		o(/ti
090120	D-	--------	οὐ	οὐ		ou)
090120	V-	1PMI-S--	ψεύδομαι	ψεύδομαι	.	yeu/domai
090121	D-	--------	ἔπειτα	ἔπειτα		e)/peita
090121	V-	1AAI-S--	ἦλθον	ἔρχομαι		e)/rxomai
090121	P-	--------	εἰς	εἰς		ei)j
090121	RA	----APN-	τὰ	ὁ		o(
090121	N-	----APN-	κλίματα	κλίμα		kli/ma
090121	RA	----GSF-	τῆς	ὁ		o(
090121	N-	----GSF-	Συρίας	Συρία		Suri/a
090121	C-	--------	καὶ	καί		kai/
090121	RA	----GSF-	τῆς	ὁ		o(
090121	N-	----GSF-	Κιλικίας	Κιλικία	.	Kiliki/a
090122	V-	1IMI-S--	ἤμην	εἰμί		ei)mi/
090122	C-	--------	δὲ	δέ		de/
090122	V-	-PPPNSM-	ἀγνοούμενος	ἀγνοέω		a)gnoe/w
090122	RA	----DSN-	τῷ	ὁ		o(
090122	N-	----DSN-	προσώπῳ	πρόσωπον		pro/swpon
090122	RA	----DPF-	ταῖς	ὁ		o(
090122	N-	----DPF-	ἐκκλησίαις	ἐκκλησία		e)kklhsi/a
090122	RA	----GSF-	τῆς	ὁ		o(
090122	N-	----GSF-	Ἰουδαίας	Ἰουδαία		I)oudai/a
090122	RA	----DPF-	ταῖς	ὁ		o(
090122	P-	--------	ἐν	ἐν		e)n
090122	N-	----DSM-	Χριστῷ	Χριστός	,	Xristo/j
090123	A-	----ASN-	μόνον	μόνος		mo/noj
090123	C-	--------	δὲ	δέ		de/
090123	V-	-PAPNPM-	ἀκούοντες	ἀκούω		a)kou/w
090123	V-	3IAI-P--	ἦσαν	εἰμί		ei)mi/
090123	C-	--------	ὅτι	ὅτι		o(/ti
090123	RA	----NSM-	Ὁ	ὁ		o(
090123	V-	-PAPNSM-	διώκων	διώκω		diw/kw
090123	RP	----AP--	ἡμᾶς	ἐγώ		e)gw/
090123	X-	--------	ποτε	ποτέ		pote/
090123	D-	--------	νῦν	νῦν		nu=n
090123	V-	3PMI-S--	εὐαγγελίζεται	εὐαγγελίζω		eu)aggeli/zw
090123	RA	----ASF-	τὴν	ὁ		o(
090123	N-	----ASF-	πίστιν	πίστις		pi/stij
090123	RR	----ASF-	ἥν	ὅς		o(/j
090123	X-	--------	ποτε	ποτέ		pote/
090123	V-	3IAI-S--	ἐπόρθει	πορθέω	,	porqe/w
090124	C-	--------	καὶ	καί		kai/
090124	V-	3IAI-P--	ἐδόξαζον	δοξάζω		doca/zw
090124	P-	--------	ἐν	ἐν		e)n
090124	RP	----DS--	ἐμοὶ	ἐγώ		e)gw/
090124	RA	----ASM-	τὸν	ὁ		o(
090124	N-	----ASM-	θεόν	θεός	.	qeo/j
090201	D-	--------	Ἔπειτα	ἔπειτα		e)/peita
090201	P-	--------	διὰ	διά		dia/
090201	A-	----GPN-	δεκατεσσάρων	δεκατέσσαρες		dekate/ssarej
090201	N-	----GPN-	ἐτῶν	ἔτος		e)/toj
090201	D-	--------	πάλιν	πάλιν		pa/lin
090201	V-	1AAI-S--	ἀνέβην	ἀναβαίνω		a)nabai/nw
090201	P-	--------	εἰς	εἰς		ei)j
090201	N-	----APN-	Ἱεροσόλυμα	Ἱεροσόλυμα		I(eroso/luma
090201	P-	--------	μετὰ	μετά		meta/
090201	N-	----GSM-	Βαρναβᾶ	Βαρναβᾶς		Barnaba=j
090201	V-	-AAPNSM-	συμπαραλαβὼν	συμπαραλαμβάνω		sumparalamba/nw
090201	D-	--------	καὶ	καί		kai/
090201	N-	----ASM-	Τίτον	Τίτος	·	Ti/toj
090202	V-	1AAI-S--	ἀνέβην	ἀναβαίνω		a)nabai/nw
090202	C-	--------	δὲ	δέ		de/
090202	P-	--------	κατὰ	κατά		kata/
090202	N-	----ASF-	ἀποκάλυψιν	ἀποκάλυψις	·	a)poka/luyij
090202	C-	--------	καὶ	καί		kai/
090202	V-	1AMI-S--	ἀνεθέμην	ἀνατίθεμαι		a)nati/qemai
090202	RP	----DPM-	αὐτοῖς	αὐτός		au)to/j
090202	RA	----ASN-	τὸ	ὁ		o(
090202	N-	----ASN-	εὐαγγέλιον	εὐαγγέλιον		eu)agge/lion
090202	RR	----ASN-	ὃ	ὅς		o(/j
090202	V-	1PAI-S--	κηρύσσω	κηρύσσω		khru/ssw
090202	P-	--------	ἐν	ἐν		e)n
090202	RA	----DPN-	τοῖς	ὁ		o(
090202	N-	----DPN-	ἔθνεσιν	ἔθνος	,	e)/qnoj
090202	P-	--------	κατ	κατά		kata/
090202	A-	----ASF-	ἰδίαν	ἴδιος		i)/dioj
090202	C-	--------	δὲ	δέ		de/
090202	RA	----DPM-	τοῖς	ὁ		o(
090202	V-	-PAPDPM-	δοκοῦσιν	δοκέω	,	doke/w
090202	C-	--------	μή	μή		mh/
090202	D-	--------	πως	πώς		pw/j
090202	P-	--------	εἰς	εἰς		ei)j
090202	A-	----ASN-	κενὸν	κενός		keno/j
090202	V-	1PAS-S--	τρέχω	τρέχω		tre/xw
090202	C-	--------	ἢ	ἤ		h)/
090202	V-	1AAI-S--	ἔδραμον	τρέχω	.	tre/xw
090203	C-	--------	ἀλλ	ἀλλά		a)lla/
090203	D-	--------	οὐδὲ	οὐδέ		ou)de/
090203	N-	----NSM-	Τίτος	Τίτος		Ti/toj
090203	RA	----NSM-	ὁ	ὁ		o(
090203	P-	--------	σὺν	σύν		su/n
090203	RP	----DS--	ἐμοί	ἐγώ	,	e)gw/
090203	N-	----NSM-	Ἕλλην	Ἕλλην		E(/llhn
090203	V-	-PAPNSM-	ὤν	εἰμί	,	ei)mi/
090203	V-	3API-S--	ἠναγκάσθη	ἀναγκάζω		a)nagka/zw
090203	V-	-APN----	περιτμηθῆναι	περιτέμνω	·	perite/mnw
090204	P-	--------	διὰ	διά		dia/
090204	C-	--------	δὲ	δέ		de/
090204	RA	----APM-	τοὺς	ὁ		o(
090204	A-	----APM-	παρεισάκτους	παρείσακτος		parei/saktoj
090204	N-	----APM-	ψευδαδέλφους	ψευδάδελφος	,	yeuda/delfoj
090204	RR	----NPM-	οἵτινες	ὅστις		o(/stij
090204	V-	3AAI-P--	παρεισῆλθον	παρεισέρχομαι		pareise/rxomai
090204	V-	-AAN----	κατασκοπῆσαι	κατασκοπέω		kataskope/w
090204	RA	----ASF-	τὴν	ὁ		o(
090204	N-	----ASF-	ἐλευθερίαν	ἐλευθερία		e)leuqeri/a
090204	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
090204	RR	----ASF-	ἣν	ὅς		o(/j
090204	V-	1PAI-P--	ἔχομεν	ἔχω		e)/xw
090204	P-	--------	ἐν	ἐν		e)n
090204	N-	----DSM-	Χριστῷ	Χριστός		Xristo/j
090204	N-	----DSM-	Ἰησοῦ	Ἰησοῦς	,	I)hsou=j
090204	C-	--------	ἵνα	ἵνα		i(/na
090204	RP	----AP--	ἡμᾶς	ἐγώ		e)gw/
090204	V-	3FAI-P--	καταδουλώσουσιν	καταδουλόω		katadoulo/w
090205	RR	----DPM-	οἷς	ὅς		o(/j
090205	D-	--------	οὐδὲ	οὐδέ		ou)de/
090205	P-	--------	πρὸς	πρός		pro/j
090205	N-	----ASF-	ὥραν	ὥρα		w(/ra
090205	V-	1AAI-P--	εἴξαμεν	εἴκω		ei)/kw
090205	RA	----DSF-	τῇ	ὁ		o(
090205	N-	----DSF-	ὑποταγῇ	ὑποταγή	,	u(potagh/
090205	C-	--------	ἵνα	ἵνα		i(/na
090205	RA	----NSF-	ἡ	ὁ		o(
090205	N-	----NSF-	ἀλήθεια	ἀλήθεια		a)lh/qeia
090205	RA	----GSN-	τοῦ	ὁ		o(
090205	N-	----GSN-	εὐαγγελίου	εὐαγγέλιον		eu)agge/lion
090205	V-	3AAS-S--	διαμείνῃ	διαμένω		diame/nw
090205	P-	--------	πρὸς	πρός		pro/j
090205	RP	----AP--	ὑμᾶς	σύ	.	su/
090206	P-	--------	ἀπὸ	ἀπό		a)po/
090206	C-	--------	δὲ	δέ		de/
090206	RA	----GPM-	τῶν	ὁ		o(
090206	V-	-PAPGPM-	δοκούντων	δοκέω		doke/w
090206	V-	-PAN----	εἶναί	εἰμί		ei)mi/
090206	RI	----ASN-	τι	τις		tij
090206	RI	----NPM-	ὁποῖοί	ὁποῖος		o(poi=oj
090206	X-	--------	ποτε	ποτέ		pote/
090206	V-	3IAI-P--	ἦσαν	εἰμί		ei)mi/
