130101	N-	----NSM-	Παῦλος	Παῦλος		Pau=loj
130105	C-	--------	ὅτι	ὅτι		o(/ti
130105	RA	----NSN-	τὸ	ὁ		o(
130105	N-	----NSN-	εὐαγγέλιον	εὐαγγέλιον		eu)agge/lion
130105	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
130105	D-	--------	οὐκ	οὐ		ou)
130105	V-	3API-S--	ἐγενήθη	γίνομαι		gi/nomai
130105	P-	--------	εἰς	εἰς		ei)j
130105	RP	----AP--	ὑμᾶς	σύ		su/
130105	P-	--------	ἐν	ἐν		e)n
130105	N-	----DSM-	λόγῳ	λόγος		lo/goj
130105	A-	----ASN-	μόνον	μόνος		mo/noj
130105	C-	--------	ἀλλὰ	ἀλλά		a)lla/
130105	D-	--------	καὶ	καί		kai/
130105	P-	--------	ἐν	ἐν		e)n
130105	N-	----DSF-	δυνάμει	δύναμις		du/namij
130105	C-	--------	καὶ	καί		kai/
130105	P-	--------	ἐν	ἐν		e)n
130105	N-	----DSN-	πνεύματι	πνεῦμα		pneu=ma
130105	A-	----DSN-	ἁγίῳ	ἅγιος		a(/gioj
130105	C-	--------	καὶ	καί		kai/
130105	N-	----DSF-	πληροφορίᾳ	πληροφορία		plhrofori/a
130105	A-	----DSF-	πολλῇ	πολύς	,	polu/j
130105	C-	--------	καθὼς	καθώς		kaqw/j
130105	V-	2XAI-P--	οἴδατε	οἶδα		oi)=da
130105	RR	----NPM-	οἷοι	οἷος		oi(=oj
130105	V-	1API-P--	ἐγενήθημεν	γίνομαι		gi/nomai
130105	P-	--------	ἐν	ἐν		e)n
130105	RP	----DP--	ὑμῖν	σύ		su/
130105	P-	--------	δι	διά		dia/
130105	RP	----AP--	ὑμᾶς	σύ	·	su/
130106	C-	--------	καὶ	καί		kai/
130106	RP	----NP--	ὑμεῖς	σύ		su/
130106	N-	----NPM-	μιμηταὶ	μιμητής		mimhth/j
130106	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
130106	V-	2API-P--	ἐγενήθητε	γίνομαι		gi/nomai
130106	C-	--------	καὶ	καί		kai/
130106	RA	----GSM-	τοῦ	ὁ		o(
130106	N-	----GSM-	κυρίου	κύριος	,	ku/rioj
130106	V-	-AMPNPM-	δεξάμενοι	δέχομαι		de/xomai
130106	RA	----ASM-	τὸν	ὁ		o(
130106	N-	----ASM-	λόγον	λόγος		lo/goj
130106	P-	--------	ἐν	ἐν		e)n
130106	N-	----DSF-	θλίψει	θλῖψις		qli=yij
130106	A-	----DSF-	πολλῇ	πολύς		polu/j
130106	P-	--------	μετὰ	μετά		meta/
130106	N-	----GSF-	χαρᾶς	χαρά		xara/
130106	N-	----GSN-	πνεύματος	πνεῦμα		pneu=ma
130106	A-	----GSN-	ἁγίου	ἅγιος	,	a(/gioj
130107	C-	--------	ὥστε	ὥστε		w(/ste
130107	V-	-AMN----	γενέσθαι	γίνομαι		gi/nomai
130107	RP	----AP--	ὑμᾶς	σύ		su/
130107	N-	----ASM-	τύπον	τύπος		tu/poj
130107	A-	----DPM-	πᾶσιν	πᾶς		pa=j
130107	RA	----DPM-	τοῖς	ὁ		o(
130107	V-	-PAPDPM-	πιστεύουσιν	πιστεύω		pisteu/w
130107	P-	--------	ἐν	ἐν		e)n
130107	RA	----DSF-	τῇ	ὁ		o(
130107	N-	----DSF-	Μακεδονίᾳ	Μακεδονία		Makedoni/a
130107	C-	--------	καὶ	καί		kai/
130107	P-	--------	ἐν	ἐν		e)n
130107	RA	----DSF-	τῇ	ὁ		o(
130107	N-	----DSF-	Ἀχαΐᾳ	Ἀχαΐα	.	A)xai/:a
130108	P-	--------	ἀφ	ἀπό		a)po/
130108	RP	----GP--	ὑμῶν	σύ		su/
130108	C-	--------	γὰρ	γάρ		ga/r
130108	V-	3XPI-S--	ἐξήχηται	ἐξηχέομαι		e)chxe/omai
130108	RA	----NSM-	ὁ	ὁ		o(
130108	N-	----NSM-	λόγος	λόγος		lo/goj
130108	RA	----GSM-	τοῦ	ὁ		o(
130108	N-	----GSM-	κυρίου	κύριος		ku/rioj
130108	D-	--------	οὐ	οὐ		ou)
130108	A-	----ASN-	μόνον	μόνος		mo/noj
130108	P-	--------	ἐν	ἐν		e)n
130108	RA	----DSF-	τῇ	ὁ		o(
130108	N-	----DSF-	Μακεδονίᾳ	Μακεδονία		Makedoni/a
130108	C-	--------	καὶ	καί		kai/
130108	N-	----DSF-	Ἀχαΐᾳ	Ἀχαΐα	,	A)xai/:a
130108	C-	--------	ἀλλ	ἀλλά		a)lla/
130108	P-	--------	ἐν	ἐν		e)n
130108	A-	----DSM-	παντὶ	πᾶς		pa=j
130108	N-	----DSM-	τόπῳ	τόπος		to/poj
130108	RA	----NSF-	ἡ	ὁ		o(
130108	N-	----NSF-	πίστις	πίστις		pi/stij
130108	RP	----GP--	ὑμῶν	σύ		su/
130108	RA	----NSF-	ἡ	ὁ		o(
130108	P-	--------	πρὸς	πρός		pro/j
130108	RA	----ASM-	τὸν	ὁ		o(
130108	N-	----ASM-	θεὸν	θεός		qeo/j
130108	V-	3XAI-S--	ἐξελήλυθεν	ἐξέρχομαι	,	e)ce/rxomai
130108	C-	--------	ὥστε	ὥστε		w(/ste
130108	D-	--------	μὴ	μή		mh/
130108	N-	----ASF-	χρείαν	χρεία		xrei/a
130108	V-	-PAN----	ἔχειν	ἔχω		e)/xw
130108	RP	----AP--	ἡμᾶς	ἐγώ		e)gw/
130108	V-	-PAN----	λαλεῖν	λαλέω		lale/w
130108	RI	----ASN-	τι	τις	·	tij
130109	RP	----NPM-	αὐτοὶ	αὐτός		au)to/j
130109	C-	--------	γὰρ	γάρ		ga/r
130109	P-	--------	περὶ	περί		peri/
130109	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
130109	V-	3PAI-P--	ἀπαγγέλλουσιν	ἀπαγγέλλω		a)pagge/llw
130109	RI	----ASF-	ὁποίαν	ὁποῖος		o(poi=oj
130109	N-	----ASF-	εἴσοδον	εἴσοδος		ei)/sodoj
130109	V-	1AAI-P--	ἔσχομεν	ἔχω		e)/xw
130109	P-	--------	πρὸς	πρός		pro/j
130109	RP	----AP--	ὑμᾶς	σύ	,	su/
130109	C-	--------	καὶ	καί		kai/
130109	C-	--------	πῶς	πῶς		pw=j
130109	V-	2AAI-P--	ἐπεστρέψατε	ἐπιστρέφω		e)pistre/fw
130109	P-	--------	πρὸς	πρός		pro/j
130109	RA	----ASM-	τὸν	ὁ		o(
130109	N-	----ASM-	θεὸν	θεός		qeo/j
130109	P-	--------	ἀπὸ	ἀπό		a)po/
130109	RA	----GPN-	τῶν	ὁ		o(
130109	N-	----GPN-	εἰδώλων	εἴδωλον		ei)/dwlon
130109	V-	-PAN----	δουλεύειν	δουλεύω		douleu/w
130109	N-	----DSM-	θεῷ	θεός		qeo/j
130109	V-	-PAPDSM-	ζῶντι	ζάω		za/w
130109	C-	--------	καὶ	καί		kai/
130109	A-	----DSM-	ἀληθινῷ	ἀληθινός	,	a)lhqino/j
130110	C-	--------	καὶ	καί		kai/
130110	V-	-PAN----	ἀναμένειν	ἀναμένω		a)name/nw
130110	RA	----ASM-	τὸν	ὁ		o(
130110	N-	----ASM-	υἱὸν	υἱός		ui(o/j
130110	RP	----GSM-	αὐτοῦ	αὐτός		au)to/j
130110	P-	--------	ἐκ	ἐκ		e)k
130110	RA	----GPM-	τῶν	ὁ		o(
130110	N-	----GPM-	οὐρανῶν	οὐρανός	,	ou)rano/j
130110	RR	----ASM-	ὃν	ὅς		o(/j
130110	V-	3AAI-S--	ἤγειρεν	ἐγείρω		e)gei/rw
130110	P-	--------	ἐκ	ἐκ		e)k
130110	RA	----GPM-	τῶν	ὁ		o(
130110	A-	----GPM-	νεκρῶν	νεκρός	,	nekro/j
130110	N-	----ASM-	Ἰησοῦν	Ἰησοῦς		I)hsou=j
130110	RA	----ASM-	τὸν	ὁ		o(
130110	V-	-PMPASM-	ῥυόμενον	ῥύομαι		r(u/omai
130110	RP	----AP--	ἡμᾶς	ἐγώ		e)gw/
130110	P-	--------	ἐκ	ἐκ		e)k
130110	RA	----GSF-	τῆς	ὁ		o(
130110	N-	----GSF-	ὀργῆς	ὀργή		o)rgh/
130110	RA	----GSF-	τῆς	ὁ		o(
130110	V-	-PMPGSF-	ἐρχομένης	ἔρχομαι	.	e)/rxomai
130201	RP	----NPM-	Αὐτοὶ	αὐτός		au)to/j
130201	C-	--------	γὰρ	γάρ		ga/r
130201	V-	2XAI-P--	οἴδατε	οἶδα	,	oi)=da
130201	N-	----VPM-	ἀδελφοί	ἀδελφός	,	a)delfo/j
130201	RA	----ASF-	τὴν	ὁ		o(
130201	N-	----ASF-	εἴσοδον	εἴσοδος		ei)/sodoj
130201	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
130201	RA	----ASF-	τὴν	ὁ		o(
130201	P-	--------	πρὸς	πρός		pro/j
130201	RP	----AP--	ὑμᾶς	σύ		su/
130201	C-	--------	ὅτι	ὅτι		o(/ti
130201	D-	--------	οὐ	οὐ		ou)
130201	A-	----NSF-	κενὴ	κενός		keno/j
130201	V-	3XAI-S--	γέγονεν	γίνομαι	,	gi/nomai
130202	C-	--------	ἀλλὰ	ἀλλά		a)lla/
130202	V-	-AAPNPM-	προπαθόντες	προπάσχω		propa/sxw
130202	C-	--------	καὶ	καί		kai/
130202	V-	-APPNPM-	ὑβρισθέντες	ὑβρίζω		u(bri/zw
130202	C-	--------	καθὼς	καθώς		kaqw/j
130202	V-	2XAI-P--	οἴδατε	οἶδα		oi)=da
130202	P-	--------	ἐν	ἐν		e)n
130202	N-	----DPM-	Φιλίπποις	Φίλιπποι		Fi/lippoi
130202	V-	1AMI-P--	ἐπαρρησιασάμεθα	παρρησιάζομαι		parrhsia/zomai
130202	P-	--------	ἐν	ἐν		e)n
130202	RA	----DSM-	τῷ	ὁ		o(
130202	N-	----DSM-	θεῷ	θεός		qeo/j
130202	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
130202	V-	-AAN----	λαλῆσαι	λαλέω		lale/w
130202	P-	--------	πρὸς	πρός		pro/j
130202	RP	----AP--	ὑμᾶς	σύ		su/
130202	RA	----ASN-	τὸ	ὁ		o(
130202	N-	----ASN-	εὐαγγέλιον	εὐαγγέλιον		eu)agge/lion
130202	RA	----GSM-	τοῦ	ὁ		o(
130202	N-	----GSM-	θεοῦ	θεός		qeo/j
130202	P-	--------	ἐν	ἐν		e)n
130202	A-	----DSM-	πολλῷ	πολύς		polu/j
130202	N-	----DSM-	ἀγῶνι	ἀγών	.	a)gw/n
130203	RA	----NSF-	ἡ	ὁ		o(
130203	C-	--------	γὰρ	γάρ		ga/r
130203	N-	----NSF-	παράκλησις	παράκλησις		para/klhsij
130203	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
130203	D-	--------	οὐκ	οὐ		ou)
130203	P-	--------	ἐκ	ἐκ		e)k
130203	N-	----GSF-	πλάνης	πλάνη		pla/nh
130203	C-	--------	οὐδὲ	οὐδέ		ou)de/
130203	P-	--------	ἐξ	ἐκ		e)k
130203	N-	----GSF-	ἀκαθαρσίας	ἀκαθαρσία		a)kaqarsi/a
130203	C-	--------	οὐδὲ	οὐδέ		ou)de/
130203	P-	--------	ἐν	ἐν		e)n
130203	N-	----DSM-	δόλῳ	δόλος	,	do/loj
130204	C-	--------	ἀλλὰ	ἀλλά		a)lla/
130204	C-	--------	καθὼς	καθώς		kaqw/j
130204	V-	1XPI-P--	δεδοκιμάσμεθα	δοκιμάζω		dokima/zw
130204	P-	--------	ὑπὸ	ὑπό		u(po/
130204	RA	----GSM-	τοῦ	ὁ		o(
130204	N-	----GSM-	θεοῦ	θεός		qeo/j
130204	V-	-APN----	πιστευθῆναι	πιστεύω		pisteu/w
130204	RA	----ASN-	τὸ	ὁ		o(
130204	N-	----ASN-	εὐαγγέλιον	εὐαγγέλιον		eu)agge/lion
130204	D-	--------	οὕτως	οὕτω(ς)		ou(/tw[j]
130204	V-	1PAI-P--	λαλοῦμεν	λαλέω	,	lale/w
130204	D-	--------	οὐχ	οὐ		ou)
130204	C-	--------	ὡς	ὡς		w(j
130204	N-	----DPM-	ἀνθρώποις	ἄνθρωπος		a)/nqrwpoj
130204	V-	-PAPNPM-	ἀρέσκοντες	ἀρέσκω		a)re/skw
130204	C-	--------	ἀλλὰ	ἀλλά		a)lla/
130204	N-	----DSM-	θεῷ	θεός		qeo/j
130204	RA	----DSM-	τῷ	ὁ		o(
130204	V-	-PAPDSM-	δοκιμάζοντι	δοκιμάζω		dokima/zw
130204	RA	----APF-	τὰς	ὁ		o(
130204	N-	----APF-	καρδίας	καρδία		kardi/a
130204	RP	----GP--	ἡμῶν	ἐγώ	.	e)gw/
130205	C-	--------	οὔτε	οὔτε		ou)/te
130205	C-	--------	γάρ	γάρ		ga/r
130205	X-	--------	ποτε	ποτέ		pote/
130205	P-	--------	ἐν	ἐν		e)n
130205	N-	----DSM-	λόγῳ	λόγος		lo/goj
130205	N-	----GSF-	κολακείας	κολακεία		kolakei/a
130205	V-	1API-P--	ἐγενήθημεν	γίνομαι	,	gi/nomai
130205	C-	--------	καθὼς	καθώς		kaqw/j
130205	V-	2XAI-P--	οἴδατε	οἶδα	,	oi)=da
130205	C-	--------	οὔτε	οὔτε		ou)/te
130205	P-	--------	ἐν	ἐν		e)n
130205	N-	----DSF-	προφάσει	πρόφασις		pro/fasij
130205	N-	----GSF-	πλεονεξίας	πλεονεξία	,	pleoneci/a
130205	N-	----NSM-	θεὸς	θεός		qeo/j
130205	N-	----NSM-	μάρτυς	μάρτυς	,	ma/rtuj
130206	C-	--------	οὔτε	οὔτε		ou)/te
130206	V-	-PAPNPM-	ζητοῦντες	ζητέω		zhte/w
130206	P-	--------	ἐξ	ἐκ		e)k
130206	N-	----GPM-	ἀνθρώπων	ἄνθρωπος		a)/nqrwpoj
130206	N-	----ASF-	δόξαν	δόξα	,	do/ca
130206	C-	--------	οὔτε	οὔτε		ou)/te
130206	P-	--------	ἀφ	ἀπό		a)po/
130206	RP	----GP--	ὑμῶν	σύ		su/
130206	C-	--------	οὔτε	οὔτε		ou)/te
130206	P-	--------	ἀπ	ἀπό		a)po/
130206	A-	----GPM-	ἄλλων	ἄλλος	,	a)/lloj
130207	V-	-PMPNPM-	δυνάμενοι	δύναμαι		du/namai
130207	P-	--------	ἐν	ἐν		e)n
130207	N-	----DSN-	βάρει	βάρος		ba/roj
130207	V-	-PAN----	εἶναι	εἰμί		ei)mi/
130207	C-	--------	ὡς	ὡς		w(j
130207	N-	----GSM-	Χριστοῦ	Χριστός		Xristo/j
130207	N-	----NPM-	ἀπόστολοι	ἀπόστολος	·	a)po/stoloj
130207	C-	--------	ἀλλὰ	ἀλλά		a)lla/
130207	V-	1API-P--	ἐγενήθημεν	γίνομαι		gi/nomai
130207	A-	----NPM-	ἤπιοι	ἤπιος		h)/pioj
130207	P-	--------	ἐν	ἐν		e)n
130207	A-	----DSN-	μέσῳ	μέσος		me/soj
130207	RP	----GP--	ὑμῶν	σύ	,	su/
130207	C-	--------	ὡς	ὡς		w(j
130207	C-	--------	ἐὰν	ἐάν		e)a/n
130207	N-	----NSF-	τροφὸς	τροφός		trofo/j
130207	V-	3PAS-S--	θάλπῃ	θάλπω		qa/lpw
130207	RA	----APN-	τὰ	ὁ		o(
130207	RP	----GSF-	ἑαυτῆς	ἑαυτοῦ		e(autou=
130207	N-	----APN-	τέκνα	τέκνον	·	te/knon
130208	D-	--------	οὕτως	οὕτω(ς)		ou(/tw[j]
130208	V-	-PMPNPM-	ὁμειρόμενοι	ὁμείρομαι		o(mei/romai
130208	RP	----GP--	ὑμῶν	σύ		su/
130208	V-	1IAI-P--	εὐδοκοῦμεν	εὐδοκέω		eu)doke/w
130208	V-	-AAN----	μεταδοῦναι	μεταδίδωμι		metadi/dwmi
130208	RP	----DP--	ὑμῖν	σύ		su/
130208	D-	--------	οὐ	οὐ		ou)
130208	A-	----ASN-	μόνον	μόνος		mo/noj
130208	RA	----ASN-	τὸ	ὁ		o(
130208	N-	----ASN-	εὐαγγέλιον	εὐαγγέλιον		eu)agge/lion
130208	RA	----GSM-	τοῦ	ὁ		o(
130208	N-	----GSM-	θεοῦ	θεός		qeo/j
130208	C-	--------	ἀλλὰ	ἀλλά		a)lla/
130208	D-	--------	καὶ	καί		kai/
130208	RA	----APF-	τὰς	ὁ		o(
130208	RP	----GPM-	ἑαυτῶν	ἑαυτοῦ		e(autou=
130208	N-	----APF-	ψυχάς	ψυχή	,	yuxh/
130208	C-	--------	διότι	διότι		dio/ti
130208	A-	----NPM-	ἀγαπητοὶ	ἀγαπητός		a)gaphto/j
130208	RP	----DP--	ἡμῖν	ἐγώ		e)gw/
130208	V-	2API-P--	ἐγενήθητε	γίνομαι	.	gi/nomai
130209	V-	2PAI-P--	Μνημονεύετε	μνημονεύω		mnhmoneu/w
130209	C-	--------	γάρ	γάρ	,	ga/r
130209	N-	----VPM-	ἀδελφοί	ἀδελφός	,	a)delfo/j
130209	RA	----ASM-	τὸν	ὁ		o(
130209	N-	----ASM-	κόπον	κόπος		ko/poj
130209	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
130209	C-	--------	καὶ	καί		kai/
130209	RA	----ASM-	τὸν	ὁ		o(
130209	N-	----ASM-	μόχθον	μόχθος	·	mo/xqoj
130209	N-	----GSF-	νυκτὸς	νύξ		nu/c
130209	C-	--------	καὶ	καί		kai/
130209	N-	----GSF-	ἡμέρας	ἡμέρα		h(me/ra
130209	V-	-PMPNPM-	ἐργαζόμενοι	ἐργάζομαι		e)rga/zomai
130209	P-	--------	πρὸς	πρός		pro/j
130209	RA	----ASN-	τὸ	ὁ		o(
130209	D-	--------	μὴ	μή		mh/
130209	V-	-AAN----	ἐπιβαρῆσαί	ἐπιβαρέω		e)pibare/w
130209	RI	----ASM-	τινα	τις		tij
130209	RP	----GP--	ὑμῶν	σύ		su/
130209	V-	1AAI-P--	ἐκηρύξαμεν	κηρύσσω		khru/ssw
130209	P-	--------	εἰς	εἰς		ei)j
130209	RP	----AP--	ὑμᾶς	σύ		su/
130209	RA	----ASN-	τὸ	ὁ		o(
130209	N-	----ASN-	εὐαγγέλιον	εὐαγγέλιον		eu)agge/lion
130209	RA	----GSM-	τοῦ	ὁ		o(
130209	N-	----GSM-	θεοῦ	θεός	.	qeo/j
130210	RP	----NP--	ὑμεῖς	σύ		su/
130210	N-	----NPM-	μάρτυρες	μάρτυς		ma/rtuj
130210	C-	--------	καὶ	καί		kai/
130210	RA	----NSM-	ὁ	ὁ		o(
130210	N-	----NSM-	θεός	θεός	,	qeo/j
130210	D-	--------	ὡς	ὡς		w(j
130210	D-	--------	ὁσίως	ὁσίως		o(si/wj
130210	C-	--------	καὶ	καί		kai/
130210	D-	--------	δικαίως	δικαίως		dikai/wj
130210	C-	--------	καὶ	καί		kai/
130210	D-	--------	ἀμέμπτως	ἀμέμπτως		a)me/mptwj
130210	RP	----DP--	ὑμῖν	σύ		su/
130210	RA	----DPM-	τοῖς	ὁ		o(
130210	V-	-PAPDPM-	πιστεύουσιν	πιστεύω		pisteu/w
130210	V-	1API-P--	ἐγενήθημεν	γίνομαι	,	gi/nomai
130211	C-	--------	καθάπερ	καθάπερ		kaqa/per
130211	V-	2XAI-P--	οἴδατε	οἶδα		oi)=da
130211	C-	--------	ὡς	ὡς		w(j
130211	A-	----ASM-	ἕνα	εἷς		ei(=j
130211	A-	----ASM-	ἕκαστον	ἕκαστος		e(/kastoj
130211	RP	----GP--	ὑμῶν	σύ		su/
130211	C-	--------	ὡς	ὡς		w(j
130211	N-	----NSM-	πατὴρ	πατήρ		path/r
130211	N-	----APN-	τέκνα	τέκνον		te/knon
130211	RP	----GSM-	ἑαυτοῦ	ἑαυτοῦ		e(autou=
130212	V-	-PAPNPM-	παρακαλοῦντες	παρακαλέω		parakale/w
130212	RP	----AP--	ὑμᾶς	σύ		su/
130212	C-	--------	καὶ	καί		kai/
130212	V-	-PMPNPM-	παραμυθούμενοι	παραμυθέομαι		paramuqe/omai
130212	C-	--------	καὶ	καί		kai/
130212	V-	-PMPNPM-	μαρτυρόμενοι	μαρτύρομαι	,	martu/romai
130212	P-	--------	εἰς	εἰς		ei)j
130212	RA	----ASN-	τὸ	ὁ		o(
130212	V-	-PAN----	περιπατεῖν	περιπατέω		peripate/w
130212	RP	----AP--	ὑμᾶς	σύ		su/
130212	D-	--------	ἀξίως	ἀξίως		a)ci/wj
130212	RA	----GSM-	τοῦ	ὁ		o(
130212	N-	----GSM-	θεοῦ	θεός		qeo/j
130212	RA	----GSM-	τοῦ	ὁ		o(
130212	V-	-PAPGSM-	καλοῦντος	καλέω		kale/w
130212	RP	----AP--	ὑμᾶς	σύ		su/
130212	P-	--------	εἰς	εἰς		ei)j
130212	RA	----ASF-	τὴν	ὁ		o(
130212	RP	----GSM-	ἑαυτοῦ	ἑαυτοῦ		e(autou=
130212	N-	----ASF-	βασιλείαν	βασιλεία		basilei/a
130212	C-	--------	καὶ	καί		kai/
130212	N-	----ASF-	δόξαν	δόξα	.	do/ca
130213	C-	--------	Καὶ	καί		kai/
130213	P-	--------	διὰ	διά		dia/
130213	RD	----ASN-	τοῦτο	οὗτος		ou(=toj
130213	D-	--------	καὶ	καί		kai/
130213	RP	----NP--	ἡμεῖς	ἐγώ		e)gw/
130213	V-	1PAI-P--	εὐχαριστοῦμεν	εὐχαριστέω		eu)xariste/w
130213	RA	----DSM-	τῷ	ὁ		o(
130213	N-	----DSM-	θεῷ	θεός		qeo/j
130213	D-	--------	ἀδιαλείπτως	ἀδιαλείπτως	,	a)dialei/ptwj
130213	C-	--------	ὅτι	ὅτι		o(/ti
130213	V-	-AAPNPM-	παραλαβόντες	παραλαμβάνω		paralamba/nw
130213	N-	----ASM-	λόγον	λόγος		lo/goj
130213	N-	----GSF-	ἀκοῆς	ἀκοή		a)koh/
130213	P-	--------	παρ	παρά		para/
130213	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
130213	RA	----GSM-	τοῦ	ὁ		o(
130213	N-	----GSM-	θεοῦ	θεός		qeo/j
130213	V-	2AMI-P--	ἐδέξασθε	δέχομαι		de/xomai
130213	D-	--------	οὐ	οὐ		ou)
130213	N-	----ASM-	λόγον	λόγος		lo/goj
130213	N-	----GPM-	ἀνθρώπων	ἄνθρωπος		a)/nqrwpoj
130213	C-	--------	ἀλλὰ	ἀλλά		a)lla/
130213	C-	--------	καθὼς	καθώς		kaqw/j
130213	D-	--------	ἀληθῶς	ἀληθῶς		a)lhqw=j
130213	V-	3PAI-S--	ἐστὶν	εἰμί		ei)mi/
130213	N-	----ASM-	λόγον	λόγος		lo/goj
130213	N-	----GSM-	θεοῦ	θεός	,	qeo/j
130213	RR	----NSM-	ὃς	ὅς		o(/j
130213	D-	--------	καὶ	καί		kai/
130213	V-	3PMI-S--	ἐνεργεῖται	ἐνεργέω		e)nerge/w
130213	P-	--------	ἐν	ἐν		e)n
130213	RP	----DP--	ὑμῖν	σύ		su/
130213	RA	----DPM-	τοῖς	ὁ		o(
130213	V-	-PAPDPM-	πιστεύουσιν	πιστεύω	.	pisteu/w
130214	RP	----NP--	ὑμεῖς	σύ		su/
130214	C-	--------	γὰρ	γάρ		ga/r
130214	N-	----NPM-	μιμηταὶ	μιμητής		mimhth/j
130214	V-	2API-P--	ἐγενήθητε	γίνομαι	,	gi/nomai
130214	N-	----VPM-	ἀδελφοί	ἀδελφός	,	a)delfo/j
130214	RA	----GPF-	τῶν	ὁ		o(
130214	N-	----GPF-	ἐκκλησιῶν	ἐκκλησία		e)kklhsi/a
