1	1a	N3E	GSN	17730	Ἔτους	ἐτους	ετους	ἔτος	e)/toj	a			E)/TOUS	E)/TOS
1	1g	C		4	καὶ	και	και	καί	kai/			.	KAI\	KAI/
1	1g	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou/				I)DOU\	I)DOU/
1	1g	N1A	NSF	13442	ἡμέρα	ἡμερα	ημερα	ἡμέρα	h(me/ra				H(ME/RA	H(ME/RA
1	1g	N3E	GSN	17730	σκότους	σκοτους	σκοτους	σκότος	sko/toj				SKO/TOUS	SKO/TOS
1	1g	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1g	N2	GSM	9538	γνόφου	γνοφου	γνοφου	γνόφος	gno/foj				GNO/FOU	GNO/FOS
1	1g	N3I	NSF	13442	θλῖψις	θλιψις	θλιψις	θλῖψις	qli=yij			,	QLI=YIS	QLI=YIS
1	1g	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1g	N1A	NSF	13442	στενοχωρία	στενοχωρια	στενοχωρια	στενοχωρία	stenoxwri/a				STENOXWRI/A	STENOXWRI/A
1	1g	N3I	NSF	13442	κάκωσις	κακωσις	κακωσις	κάκωσις	ka/kwsij			,	KA/KWSIS	KA/KWSIS
1	1g	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1g	N2	NSM	9346	τάραχος	ταραχος	ταραχος	τάραχος	ta/raxoj				TA/RAXOS	TA/RAXOS
1	1g	A1P	NSM	9347	μέγας	μεγας	μεγας	μέγας	me/gaj				ME/GAS	ME/GAS
1	1g	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
1	1g	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
1	1g	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=				GH=S	GH=
1	1h	C		4	καὶ	και	και	καί	kai/			·	KAI\	KAI/
1	1h	VQI	API3S	641665	ἐταράχθη	ἐταραχθη	εταραχθη	ταράσσω	tara/ssw				E)TARA/XQH	TARA/SSW
1	1h	A1A	NSN	17539	δίκαιον	δικαιον	δικαιον	δίκαιος	di/kaioj				DI/KAION	DI/KAIOS
1	1h	A3	NSN	17539	πᾶν	παν	παν	πᾶς	pa=j				PA=N	PA=S
1	1h	N3E	NSN	17538	ἔθνος	ἐθνος	εθνος	ἔθνος	e)/qnoj				E)/QNOS	E)/QNOS
1	1h	V2	PMPNPM	5060033	φοβούμενοι	φοβουμενοι	φοβουμενοι	φοβέω	fobe/w				FOBOU/MENOI	FOBE/W
1	1h	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
1	1h	RD	GPM	11	ἑαυτῶν	ἑαυτων	εαυτων	ἑαυτοῦ	e(autou=				E(AUTW=N	E(AUTOU=
1	1h	A1	APN	18179	κακὰ	κακα	κακα	κακός	kako/j				KAKA\	KAKO/S
1	1h	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1h	VCI	API3P	903809	ἡτοιμάσθησαν	ἡτοιμασθησαν	ητοιμασθησαν	ἑτοιμάζω	e(toima/zw				H(TOIMA/SQHSAN	E(TOIMA/ZW
1	1h	VA	AMN	310145	ἀπολέσθαι	ἀπολεσθαι	απολεσθαι	ἀπόλλυμι	a)po/llumi				A)POLE/SQAI	O)LLU/W          A)PO
1	1h	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1h	VAI	AAI3P	895617	ἐβόησαν	ἐβοησαν	εβοησαν	βοάω	boa/w				E)BO/HSAN	BOA/W
1	1h	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
1	1h	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
1	1h	N2	ASM	9474	θεόν	θεον	θεον	θεός	qeo/j				QEO/N	QEO/S
1	1i	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/			.	A)PO\	A)PO/
1	1i	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
1	1i	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
1	1i	N1	GSF	13634	βοῆς	βοης	βοης	βοή	boh/				BOH=S	BOH/
1	1i	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
1	1i	VBI	AMI3S	637569	ἐγένετο	ἐγενετο	εγενετο	γίνομαι	gi/nomai				E)GE/NETO	GI/GNOMAI
1	1i	D		9	ὡσανεὶ	ὡσανει	ωσανει	ὡσανεί	w(sanei/				W(SANEI\	W(SANEI/
1	1i	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
1	1i	A1A	GSF	13635	μικρᾶς	μικρας	μικρας	μικρός	mikro/j				MIKRA=S	MIKRO/S
1	1i	N1	GSF	13634	πηγῆς	πηγης	πηγης	πηγή	phgh/				PHGH=S	PHGH/
1	1i	N2	NSM	9346	ποταμὸς	ποταμος	ποταμος	ποταμός	potamo/j				POTAMO\S	POTAMO/S
1	1i	A1P	NSM	9347	μέγας	μεγας	μεγας	μέγας	me/gaj				ME/GAS	ME/GAS
1	1i	N3	NSN	17538	ὕδωρ	ὑδωρ	υδωρ	ὕδωρ	u(/dwr			,	U(/DWR	U(/DWR
1	1i	A1P	NSN	17539	πολύ	πολυ	πολυ	πολύς	polu/j				POLU/	POLU/S
1	1k	N3T	NSN	17538	φῶς	φως	φως	φῶς	fw=j			·	FW=S	FW=S
1	1k	C		4	καὶ	και	και	καί	kai/	k			KAI\	KAI/
1	1k	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
1	1k	N2	NSM	9346	ἥλιος	ἡλιος	ηλιος	ἥλιος	h(/lioj				H(/LIOS	H(/LIOS
1	1k	VAI	AAI3S	633473	ἀνέτειλεν	ἀνετειλεν	ανετειλεν	ἀνατέλλω	a)nate/llw				A)NE/TEILEN	TE/LLW           A)NA
1	1k	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1k	RA	NPM	10	οἱ	οἱ	οι	ὁ	o(			,	OI(	O(
1	1k	A1	NPM	9859	ταπεινοὶ	ταπεινοι	ταπεινοι	ταπεινός	tapeino/j				TAPEINOI\	TAPEINO/S
1	1k	VCI	API3P	903809	ὑψώθησαν	ὑψωθησαν	υψωθησαν	ὑψόω	u(yo/w				U(YW/QHSAN	U(YO/W
1	1k	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1k	VBI	AAI3P	895617	κατέφαγον	κατεφαγον	κατεφαγον	κατεσθίω	katesqi/w				KATE/FAGON	E)SQI/W          KATA
1	1k	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
1	1k	A1B	APM	9987	ἐνδόξους	ἐνδοξους	ενδοξους	ἔνδοξος	e)/ndocoj				E)NDO/COUS	E)/NDOCOS
1	1l	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1l	VC	APPNSM	4803521	διεγερθεὶς	διεγερθεις	διεγερθεις	διεγείρω	diegei/rw			.	DIEGERQEI\S	E)GEI/RW         DIA
1	1l	N2	NSM	9346	Μαρδοχαῖος	μαρδοχαιος	μαρδοχαιος	Μαρδοχαῖος	Mardoxai=oj				*MARDOXAI=OS	*MARDOXAI=OS
1	1l	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
1	1l	VX	XAPNSM	4795841	ἑωρακὼς	ἑωρακως	εωρακως	ὁράω	o(ra/w				E(WRAKW\S	O(RA/W
1	1l	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
1	1l	N2N	ASN	17666	ἐνύπνιον	ἐνυπνιον	ενυπνιον	ἐνύπνιον	e)nu/pnion				E)NU/PNION	E)NU/PNION
1	1l	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος	ou(=toj				TOU=TO	OU(=TOS
1	1l	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1l	RI	ASN	12	τί	τι	τι	τίς	ti/j				TI/	TI/S
1	1l	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
1	1l	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo/j				QEO\S	QEO/S
1	1l	VM	XMI3S	638081	βεβούλευται	βεβουλευται	βεβουλευται	βουλεύω	bouleu/w				BEBOU/LEUTAI	BOULEU/W
1	1l	VA	AAN	306049	ποιῆσαι	ποιησαι	ποιησαι	ποιέω	poie/w				POIH=SAI	POIE/W
1	1l	V1I	IAI3S	632449	εἶχεν	εἰχεν	ειχεν	ἔχω	e)/xw				EI)=XEN	E)/XW
1	1l	RD	ASN	11	αὐτὸ	αὐτο	αυτο	αὐτός	au)to/j			,	AU)TO\	AU)TO/S
1	1l	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
1	1l	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
1	1l	N1A	DSF	13698	καρδίᾳ	καρδια	καρδια	καρδία	kardi/a				KARDI/A|	KARDI/A
1	1l	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1l	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
1	1l	A3	DSM	9603	παντὶ	παντι	παντι	πᾶς	pa=j				PANTI\	PA=S
1	1l	N2	DSM	9602	λόγῳ	λογω	λογω	λόγος	lo/goj				LO/GW|	LO/GOS
1	1l	V1I	IAI3S	632449	ἤθελεν	ἠθελεν	ηθελεν	θέλω	qe/lw				H)/QELEN	QE/LW
1	1l	VZ	AAN	306049	ἐπιγνῶναι	ἐπιγνωναι	επιγνωναι	ἐπιγινώσκω	e)piginw/skw				E)PIGNW=NAI	GIGNW/SKW        E)PI
1	1l	RD	ASN	11	αὐτὸ	αὐτο	αυτο	αὐτός	au)to/j				AU)TO\	AU)TO/S
1	1l	P		8	ἕως	ἑως	εως	ἕως	e(/wj				E(/WS	E(/WS
1	1l	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
1	1l	N3	GSF	13634	νυκτός	νυκτος	νυκτος	νύξ	nu/c				NUKTO/S	NU/C
1	1m	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1m	VA	AAI3S	633473	ἡσύχασεν	ἡσυχασεν	ησυχασεν	ἡσυχάζω	h(suxa/zw			.	H(SU/XASEN	H(SUXA/ZW
1	1m	N2	NSM	9346	Μαρδοχαῖος	μαρδοχαιος	μαρδοχαιος	Μαρδοχαῖος	Mardoxai=oj				*MARDOXAI=OS	*MARDOXAI=OS
1	1m	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
1	1m	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
1	1m	N1	DSF	13698	αὐλῇ	αὐλη	αυλη	αὐλή	au)lh/				AU)LH=|	AU)LH/
1	1m	P		8	μετὰ	μετα	μετα	μετά	meta/				META\	META/
1	1m	N	GSM	9538	Γαβαθα	γαβαθα	γαβαθα	Γαβαθα	Gabaqa				*GABAQA	*GABAQA
1	1m	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1m	N	GSM	9538	Θαρρα	θαρρα	θαρρα	Θαρρα	Qarra				*QARRA	*QARRA
1	1m	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
1	1m	M		7	δύο	δυο	δυο	δύο	du/o				DU/O	DU/O
1	1m	N2	GPM	10050	εὐνούχων	εὐνουχων	ευνουχων	εὐνοῦχος	eu)nou=xoj				EU)NOU/XWN	EU)NOU=XOS
1	1m	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
1	1m	N3V	GSM	9538	βασιλέως	βασιλεως	βασιλεως	βασιλεύς	basileu/j				BASILE/WS	BASILEU/S
1	1m	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
1	1m	V1	PAPGPM	5154241	φυλασσόντων	φυλασσοντων	φυλασσοντων	φυλάσσω	fula/ssw				FULASSO/NTWN	FULA/SSW
1	1m	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
1	1m	N1	ASF	13570	αὐλὴν	αὐλην	αυλην	αὐλή	au)lh/				AU)LH\N	AU)LH/
1	1n	VAI	AAI3S	633473	ἤκουσέν	ἠκουσεν	ηκουσεν	ἀκούω	a)kou/w				H)/KOUSE/N	A)KOU/W
1	1n	X		5	τε	τε	τε	τε	te				TE	TE
1	1n	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
1	1n	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
1	1n	N2	APM	9986	λογισμοὺς	λογισμους	λογισμους	λογισμός	logismo/j				LOGISMOU\S	LOGISMO/S
1	1n	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1n	RA	APF	10	τὰς	τας	τας	ὁ	o(				TA\S	O(
1	1n	N1A	APF	14082	μερίμνας	μεριμνας	μεριμνας	μέριμνα	me/rimna				MERI/MNAS	ME/RIMNA
1	1n	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
1	1n	VAI	AAI3S	633473	ἐξηρεύνησεν	ἐξηρευνησεν	εξηρευνησεν	ἐξερευνάω	e)cereuna/w				E)CHREU/NHSEN	E)REUNA/W        E)K
1	1n	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1n	VBI	AAI3S	633473	ἔμαθεν	ἐμαθεν	εμαθεν	μανθάνω	manqa/nw				E)/MAQEN	MANQA/NW
1	1n	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
1	1n	V1	PAI3P	894081	ἑτοιμάζουσιν	ἑτοιμαζουσιν	ετοιμαζουσιν	ἑτοιμάζω	e(toima/zw				E(TOIMA/ZOUSIN	E(TOIMA/ZW
1	1n	RA	APF	10	τὰς	τας	τας	ὁ	o(				TA\S	O(
1	1n	N3	APF	14082	χεῖρας	χειρας	χειρας	χείρ	xei/r				XEI=RAS	XEI/R
1	1n	VB	AAN	306049	ἐπιβαλεῖν	ἐπιβαλειν	επιβαλειν	ἐπιβάλλω	e)piba/llw				E)PIBALEI=N	BA/LLW           E)PI
1	1n	N1M	DSM	9602	Ἀρταξέρξῃ	ἀρταξερξη	αρταξερξη	Ἀρταξέρξης	A)rtace/rchj				*A)RTACE/RCH|	*A)RTACE/RCHS
1	1n	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
1	1n	N3V	DSM	9602	βασιλεῖ	βασιλει	βασιλει	βασιλεύς	basileu/j				BASILEI=	BASILEU/S
1	1n	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1n	VAI	AAI3S	633473	ὑπέδειξεν	ὑπεδειξεν	υπεδειξεν	ὑποδείκνυμι	u(podei/knumi			,	U(PE/DEICEN	DEIKNU/W         U(PO
1	1n	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
1	1n	N3V	DSM	9602	βασιλεῖ	βασιλει	βασιλει	βασιλεύς	basileu/j				BASILEI=	BASILEU/S
1	1n	P		8	περὶ	περι	περι	περί	peri/				PERI\	PERI/
1	1n	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
1	1o	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	1o	VAI	AAI3S	633473	ἐξήτασεν	ἐξητασεν	εξητασεν	ἐξετάζω	e)ceta/zw			·	E)CH/TASEN	E)TA/ZW          E)K
1	1o	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
1	1o	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς	basileu/j				BASILEU\S	BASILEU/S
1	1o	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
1	1o	M		7	δύο	δυο	δυο	δύο	du/o				DU/O	DU/O
1	1o	N2	APM	9986	εὐνούχους	εὐνουχους	ευνουχους	εὐνοῦχος	eu)nou=xoj				EU)NOU/XOUS	EU)NOU=XOS
