1	1	N	NSM	9346	Αδαμ	αδαμ	αδαμ	Ἀδάμ	A)da/m			,	*ADAM	*ADAM
1	9	N	NSM	9346	Σαβα	σαβα	σαβα	Σαβα	Saba				*SABA	*SABA
1	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	9	N	NSM	9346	Ουδαδαν	ουδαδαν	ουδαδαν	Ουδαδαν	Oudadan			.	*OUDADAN	*OUDADAN
1	10	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	10	N	NSM	9346	Χους	χους	χους	Χους	Xouj				*XOUS	*XOUS
1	10	VAI	AAI3S	633473	ἐγέννησεν	ἐγεννησεν	εγεννησεν	γεννάω	genna/w				E)GE/NNHSEN	GENNA/W
1	10	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
1	10	N	ASM	9474	Νεβρωδ	νεβρωδ	νεβρωδ	Νεβρωδ	Nebrwd			·	*NEBRWD	*NEBRWD
1	10	RD	NSM	11	οὗτος	οὑτος	ουτος	οὗτος	ou(=toj				OU(=TOS	OU(=TOS
1	10	VAI	AMI3S	637569	ἤρξατο	ἠρξατο	ηρξατο	ἄρχω	a)/rxw				H)/RCATO	A)/RXW
1	10	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
1	10	V9	PAN	304513	εἶναι	εἰναι	ειναι	εἰμί	ei)mi/				EI)=NAI	EI)MI/
1	10	N3	NSM	9346	γίγας	γιγας	γιγας	γίγας	gi/gaj				GI/GAS	GI/GAS
1	10	A1B	NSM	9347	κυνηγὸς	κυνηγος	κυνηγος	κυνηγός	kunhgo/j				KUNHGO\S	KUNHGO/S
1	10	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
1	10	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
1	10	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=			.	GH=S	GH=
1	17	N2	NPM	9858	Υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	17	N	GSM	9538	Σημ	σημ	σημ	Σήμ	Sh/m			·	*SHM	*SHM
1	17	N	NSM	9346	Αιλαμ	αιλαμ	αιλαμ	Αιλαμ	Ailam				*AILAM	*AILAM
1	17	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	17	N	NSM	9346	Ασσουρ	ασσουρ	ασσουρ	Ασσουρ	Assour				*ASSOUR	*ASSOUR
1	17	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	17	N	NSM	9346	Αρφαξαδ	αρφαξαδ	αρφαξαδ	Ἀρφαξάδ	A)rfaca/d			,	*ARFACAD	*ARFACAD
1	24	N	NSM	9346	Σαλα	σαλα	σαλα	Σαλά	Sala/			,	*SALA	*SALA
1	25	N	NSM	9346	Εβερ	εβερ	εβερ	Ἐβέρ	E)be/r			,	*EBER	*EBER
1	25	N	NSM	9346	Φαλεκ	φαλεκ	φαλεκ	Φάλεκ	Fa/lek			,	*FALEK	*FALEK
1	25	N	NSM	9346	Ραγαυ	ραγαυ	ραγαυ	Ῥαγαῦ	R(agau=			,	*RAGAU	*RAGAU
1	26	N	NSM	9346	Σερουχ	σερουχ	σερουχ	Σερούχ	Serou/x			,	*SEROUX	*SEROUX
1	26	N	NSM	9346	Ναχωρ	ναχωρ	ναχωρ	Ναχώρ	Naxw/r			,	*NAXWR	*NAXWR
1	26	N	NSM	9346	Θαρα	θαρα	θαρα	Θάρα	Qa/ra			,	*QARA	*QARA
1	27	N	NSM	9346	Αβρααμ	αβρααμ	αβρααμ	Ἀβραάμ	A)braa/m			.	*ABRAAM	*A)BRAA/M
1	28	N2	NPM	9858	Υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	28	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
1	28	N	GSM	9538	Αβρααμ	αβρααμ	αβρααμ	Ἀβραάμ	A)braa/m			·	*ABRAAM	*A)BRAA/M
1	28	N	NSM	9346	Ισαακ	ισαακ	ισαακ	Ἰσαάκ	I)saa/k				*ISAAK	*ISAAK
1	28	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	28	N	NSM	9346	Ισμαηλ	ισμαηλ	ισμαηλ	Ισμαηλ	Ismahl			.	*ISMAHL	*ISMAHL
1	29	RD	NPF	11	αὗται	αὑται	αυται	οὗτος	ou(=toj				AU(=TAI	OU(=TOS
1	29	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
1	29	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
1	29	N3I	NPF	13954	γενέσεις	γενεσεις	γενεσεις	γένεσις	ge/nesij				GENE/SEIS	GE/NESIS
1	29	A1B	GSM	9539	πρωτοτόκου	πρωτοτοκου	πρωτοτοκου	πρωτότοκος	prwto/tokoj				PRWTOTO/KOU	PRWTO/TOKOS
1	29	N	GSM	9538	Ισμαηλ	ισμαηλ	ισμαηλ	Ισμαηλ	Ismahl			·	*ISMAHL	*ISMAHL
1	29	N	NSM	9346	Ναβαιωθ	ναβαιωθ	ναβαιωθ	Ναβαιωθ	Nabaiwq				*NABAIWQ	*NABAIWQ
1	29	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	29	N	NSM	9346	Κηδαρ	κηδαρ	κηδαρ	Κηδαρ	Khdar			,	*KHDAR	*KHDAR
1	29	N	NSM	9346	Ναβδεηλ	ναβδεηλ	ναβδεηλ	Ναβδεηλ	Nabdehl			,	*NABDEHL	*NABDEHL
1	29	N	NSM	9346	Μαβσαν	μαβσαν	μαβσαν	Μαβσαν	Mabsan			,	*MABSAN	*MABSAN
1	30	N	NSM	9346	Μασμα	μασμα	μασμα	Μασμα	Masma			,	*MASMA	*MASMA
1	30	N	NSM	9346	Ιδουμα	ιδουμα	ιδουμα	Ιδουμα	Idouma			,	*IDOUMA	*IDOUMA
1	30	N	NSM	9346	Μασση	μασση	μασση	Μασση	Massh			,	*MASSH	*MASSH
1	30	N	NSM	9346	Χοδδαδ	χοδδαδ	χοδδαδ	Χοδδαδ	Xoddad			,	*XODDAD	*XODDAD
1	30	N	NSM	9346	Θαιμαν	θαιμαν	θαιμαν	Θαιμάν	Qaima/n			,	*QAIMAN	*QAIMAN
1	31	N	NSM	9346	Ιεττουρ	ιεττουρ	ιεττουρ	Ιεττουρ	Iettour			,	*IETTOUR	*IETTOUR
1	31	N	NSM	9346	Ναφες	ναφες	ναφες	Ναφες	Nafej				*NAFES	*NAFES
1	31	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	31	N	NSM	9346	Κεδμα	κεδμα	κεδμα	Κεδμα	Kedma			.	*KEDMA	*KEDMA
1	31	RD	NPM	11	οὗτοί	οὑτοι	ουτοι	οὗτος	ou(=toj				OU(=TOI/	OU(=TOS
1	31	V9	PAI3P	894081	εἰσιν	εἰσιν	εισιν	εἰμί	ei)mi/				EI)SIN	EI)MI/
1	31	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	31	N	GSM	9538	Ισμαηλ	ισμαηλ	ισμαηλ	Ισμαηλ	Ismahl			.	*ISMAHL	*ISMAHL
1	32	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	32	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	32	N	GSF	13634	Χεττουρας	χεττουρας	χεττουρας	Χεττουρα	Xettoura				*XETTOURAS	*XETTOURA
1	32	N1	GSF	13634	παλλακῆς	παλλακης	παλλακης	παλλακή	pallakh/				PALLAKH=S	PALLAKH/
1	32	N	GSM	9538	Αβρααμ	αβρααμ	αβρααμ	Ἀβραάμ	A)braa/m			·	*ABRAAM	*A)BRAA/M
1	32	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	32	VBI	AAI3S	633473	ἔτεκεν	ἐτεκεν	ετεκεν	τίκτω	ti/ktw				E)/TEKEN	TI/KTW
1	32	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)to/j				AU)TW=|	AU)TO/S
1	32	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
1	32	N	ASM	9474	Ζεμβραν	ζεμβραν	ζεμβραν	Ζεμβραν	Zembran			,	*ZEMBRAN	*ZEMBRAN
1	32	N	ASM	9474	Ιεξαν	ιεξαν	ιεξαν	Ιεξαν	Iecan			,	*IECAN	*IECAN
1	32	N	ASM	9474	Μαδαν	μαδαν	μαδαν	Μαδαν	Madan			,	*MADAN	*MADAN
1	32	N	ASM	9474	Μαδιαμ	μαδιαμ	μαδιαμ	Μαδιάν	Madia/n			,	*MADIAM	*MADIAM
1	32	N	ASM	9474	Σοβακ	σοβακ	σοβακ	Σοβακ	Sobak			,	*SOBAK	*SOBAK
1	32	N	ASM	9474	Σωε	σωε	σωε	Σωε	Swe			.	*SWE	*SWE
1	32	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	32	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	32	N	GSM	9538	Ιεξαν	ιεξαν	ιεξαν	Ιεξαν	Iecan			·	*IECAN	*IECAN
1	32	N	NSM	9346	Σαβα	σαβα	σαβα	Σαβα	Saba				*SABA	*SABA
1	32	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	32	N	NSM	9346	Δαιδαν	δαιδαν	δαιδαν	Δαιδαν	Daidan			.	*DAIDAN	*DAIDAN
1	33	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	33	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	33	N	GSM	9538	Μαδιαμ	μαδιαμ	μαδιαμ	Μαδιάν	Madia/n			·	*MADIAM	*MADIAM
1	33	N	NSM	9346	Γαιφα	γαιφα	γαιφα	Γαιφα	Gaifa				*GAIFA	*GAIFA
1	33	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	33	N	NSM	9346	Οφερ	οφερ	οφερ	Οφερ	Ofer				*OFER	*OFER
1	33	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	33	N	NSM	9346	Ενωχ	ενωχ	ενωχ	Ἐνώχ	E)nw/x				*ENWX	*ENWX
1	33	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	33	N	NSM	9346	Αβιδα	αβιδα	αβιδα	Αβιδα	Abida				*ABIDA	*ABIDA
1	33	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	33	N	NSM	9346	Ελδαα	ελδαα	ελδαα	Ελδαα	Eldaa			.	*ELDAA	*ELDAA
1	33	A3	NPM	9859	πάντες	παντες	παντες	πᾶς	pa=j				PA/NTES	PA=S
1	33	RD	NPM	11	οὗτοι	οὑτοι	ουτοι	οὗτος	ou(=toj				OU(=TOI	OU(=TOS
1	33	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	33	N	GSF	13634	Χεττουρας	χεττουρας	χεττουρας	Χεττουρα	Xettoura			.	*XETTOURAS	*XETTOURA
1	34	C		4	Καὶ	και	και	καί	kai/				KAI\	KAI/
1	34	VAI	AAI3S	633473	ἐγέννησεν	ἐγεννησεν	εγεννησεν	γεννάω	genna/w				E)GE/NNHSEN	GENNA/W
1	34	N	NSM	9346	Αβρααμ	αβρααμ	αβρααμ	Ἀβραάμ	A)braa/m				*ABRAAM	*A)BRAA/M
1	34	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
1	34	N	ASM	9474	Ισαακ	ισαακ	ισαακ	Ἰσαάκ	I)saa/k			.	*ISAAK	*ISAAK
1	34	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	34	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	34	N	GSM	9538	Ισαακ	ισαακ	ισαακ	Ἰσαάκ	I)saa/k			·	*ISAAK	*ISAAK
1	34	N	NSM	9346	Ησαυ	ησαυ	ησαυ	Ἠσαῦ	H)sau=				*HSAU	*HSAU
1	34	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	34	N	NSM	9346	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ	I)akw/b			.	*IAKWB	*I)AKW/B
1	35	N2	NPM	9858	Υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	35	N	GSM	9538	Ησαυ	ησαυ	ησαυ	Ἠσαῦ	H)sau=			·	*HSAU	*HSAU
1	35	N	NSM	9346	Ελιφας	ελιφας	ελιφας	Ελιφας	Elifaj				*ELIFAS	*ELIFAS
1	35	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	35	N	NSM	9346	Ραγουηλ	ραγουηλ	ραγουηλ	Ῥαγουήλ	R(agouh/l				*RAGOUHL	*RAGOUHL
1	35	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	35	N	NSM	9346	Ιεουλ	ιεουλ	ιεουλ	Ιεουλ	Ieoul				*IEOUL	*IEOUL
1	35	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	35	N	NSM	9346	Ιεγλομ	ιεγλομ	ιεγλομ	Ιεγλομ	Ieglom				*IEGLOM	*IEGLOM
1	35	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	35	N	NSM	9346	Κορε	κορε	κορε	Κορέ	Kore/			.	*KORE	*KORE
1	36	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	36	N	GSM	9538	Ελιφας	ελιφας	ελιφας	Ελιφας	Elifaj			·	*ELIFAS	*ELIFAS
1	36	N	NSM	9346	Θαιμαν	θαιμαν	θαιμαν	Θαιμάν	Qaima/n				*QAIMAN	*QAIMAN
1	36	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	36	N	NSM	9346	Ωμαρ	ωμαρ	ωμαρ	Ωμαρ	Wmar			,	*WMAR	*WMAR
1	36	N	NSM	9346	Σωφαρ	σωφαρ	σωφαρ	Σωφαρ	Swfar				*SWFAR	*SWFAR
1	36	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	36	N	NSM	9346	Γοωθαμ	γοωθαμ	γοωθαμ	Γοωθαμ	Gowqam				*GOWQAM	*GOWQAM
1	36	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	36	N	NSM	9346	Κενεζ	κενεζ	κενεζ	Κενεζ	Kenez				*KENEZ	*KENEZ
1	36	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	36	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
1	36	N	GSF	13634	Θαμνα	θαμνα	θαμνα	Θαμνα	Qamna				*QAMNA	*QAMNA
1	36	N	NSM	9346	Αμαληκ	αμαληκ	αμαληκ	Αμαληκ	Amalhk			.	*AMALHK	*AMALHK
1	37	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	37	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	37	N	GSM	9538	Ραγουηλ	ραγουηλ	ραγουηλ	Ῥαγουήλ	R(agouh/l			·	*RAGOUHL	*RAGOUHL
1	37	N	NSM	9346	Ναχεθ	ναχεθ	ναχεθ	Ναχεθ	Naxeq			,	*NAXEQ	*NAXEQ
1	37	N	NSM	9346	Ζαρε	ζαρε	ζαρε	Ζαρε	Zare			,	*ZARE	*ZARE
1	37	N	NSM	9346	Σομε	σομε	σομε	Σομε	Some				*SOME	*SOME
1	37	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	37	N	NSM	9346	Μοζε	μοζε	μοζε	Μοζε	Moze			.	*MOZE	*MOZE
1	38	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	38	N	GSM	9538	Σηιρ	σηιρ	σηιρ	Σηιρ	Shir			·	*SHIR	*SHIR
1	38	N	NSM	9346	Λωταν	λωταν	λωταν	Λωταν	Lwtan			,	*LWTAN	*LWTAN
1	38	N	NSM	9346	Σωβαλ	σωβαλ	σωβαλ	Σωβαλ	Swbal			,	*SWBAL	*SWBAL
1	38	N	NSM	9346	Σεβεγων	σεβεγων	σεβεγων	Σεβεγων	Sebegwn			,	*SEBEGWN	*SEBEGWN
1	38	N	NSM	9346	Ανα	ανα	ανα	Ανα	Ana			,	*ANA	*ANA
1	38	N	NSM	9346	Δησων	δησων	δησων	Δησων	Dhswn			,	*DHSWN	*DHSWN
1	38	N	NSM	9346	Ωσαρ	ωσαρ	ωσαρ	Ωσαρ	Wsar			,	*WSAR	*WSAR
1	38	N	NSM	9346	Δαισων	δαισων	δαισων	Δαισων	Daiswn			.	*DAISWN	*DAISWN
1	39	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	39	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	39	N	GSM	9538	Λωταν	λωταν	λωταν	Λωταν	Lwtan			·	*LWTAN	*LWTAN
1	39	N	NSM	9346	Χορρι	χορρι	χορρι	Χορρι	Xorri				*XORRI	*XORRI
1	39	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	39	N	NSM	9346	Αιμαν	αιμαν	αιμαν	Αιμαν	Aiman				*AIMAN	*AIMAN
1	39	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	39	N	NSM	9346	Αιλαθ	αιλαθ	αιλαθ	Αιλαθ	Ailaq				*AILAQ	*AILAQ
1	39	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	39	N	NSM	9346	Ναμνα	ναμνα	ναμνα	Ναμνα	Namna			.	*NAMNA	*NAMNA
1	40	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	40	N	GSM	9538	Σωβαλ	σωβαλ	σωβαλ	Σωβαλ	Swbal			·	*SWBAL	*SWBAL
1	40	N	NSM	9346	Γωλαμ	γωλαμ	γωλαμ	Γωλαμ	Gwlam			,	*GWLAM	*GWLAM
1	40	N	NSM	9346	Μαναχαθ	μαναχαθ	μαναχαθ	Μαναχαθ	Manaxaq			,	*MANAXAQ	*MANAXAQ
1	40	N	NSM	9346	Γαιβηλ	γαιβηλ	γαιβηλ	Γαιβηλ	Gaibhl			,	*GAIBHL	*GAIBHL
1	40	N	NSM	9346	Σωβ	σωβ	σωβ	Σωβ	Swb				*SWB	*SWB
1	40	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	40	N	NSM	9346	Ωναμ	ωναμ	ωναμ	Ωναμ	Wnam			.	*WNAM	*WNAM
1	40	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	40	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
1	40	N	GSM	9538	Σεβεγων	σεβεγων	σεβεγων	Σεβεγων	Sebegwn			·	*SEBEGWN	*SEBEGWN
1	40	N	NSM	9346	Αια	αια	αια	Αϊα	Ai:a				*AIA	*AIA
1	40	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	40	N	NSM	9346	Ανα	ανα	ανα	Ανα	Ana			.	*ANA	*ANA
1	41	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	41	N	GSM	9538	Ανα	ανα	ανα	Ανα	Ana			·	*ANA	*ANA
1	41	N	NSM	9346	Δαισων	δαισων	δαισων	Δαισων	Daiswn			.	*DAISWN	*DAISWN
1	41	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
1	41	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
1	41	N	GSM	9538	Δησων	δησων	δησων	Δησων	Dhswn			·	*DHSWN	*DHSWN
1	41	N	NSM	9346	Εμερων	εμερων	εμερων	Εμερων	Emerwn				*EMERWN	*EMERWN
1	41	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	41	N	NSM	9346	Εσεβαν	εσεβαν	εσεβαν	Εσεβαν	Eseban				*ESEBAN	*ESEBAN
1	41	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	41	N	NSM	9346	Ιεθραν	ιεθραν	ιεθραν	Ιεθραν	Ieqran				*IEQRAN	*IEQRAN
1	41	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
