1	1	VAI	AAI1S	600705	Ἐβόησα	ἐβοησα	εβοησα	βοάω	boa/w				E)BO/HSA	BOA/W
1	8	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj				KURI/OU	KU/RIOS
1	8	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
1	8	N3I	DSF	13698	βεβηλώσει	βεβηλωσει	βεβηλωσει	βεβήλωσις	bebh/lwsij			.	BEBHLW/SEI	BEBH/LWSIS
2	0	N2	NSM	9346	Ψαλμὸς	ψαλμος	ψαλμος	ψαλμός	yalmo/j				YALMO\S	YALMO/S
2	0	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	0	N	DSM	9602	Σαλωμων	σαλωμων	σαλωμων	Σαλωμών	Salwmw/n			·	*SALWMWN	*SALWMW/N
2	0	P		8	περὶ	περι	περι	περί	peri/				PERI\	PERI/
2	0	N	AS	5378	Ιερουσαλημ	ιερουσαλημ	ιερουσαλημ	Ἱερουσαλήμ	I(erousalh/m			.	*IEROUSALHM	*I)EROUSALH/M
2	1	P		8	Ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	1	RA	DSN	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	1	V1	PMN	308609	ὑπερηφανεύεσθαι	ὑπερηφανευεσθαι	υπερηφανευεσθαι	ὑπερηφανεύω	u(perhfaneu/w				U(PERHFANEU/ESQAI	H)FANEU/OMAI     U(PER
2	1	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
2	1	A1B	ASM	9475	ἁμαρτωλὸν	ἁμαρτωλον	αμαρτωλον	ἁμαρτωλός	a(martwlo/j				A(MARTWLO\N	A(MARTWLO/S
2	1	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	1	N2	DSM	9602	κριῷ	κριω	κριω	κριός	krio/j				KRIW=|	KRIO/S
2	1	VBI	AAI3S	633473	κατέβαλε	κατεβαλε	κατεβαλε	καταβάλλω	kataba/llw				KATE/BALE	BA/LLW           KATA
2	1	N3E	APN	18178	τείχη	τειχη	τειχη	τεῖχος	tei=xoj				TEI/XH	TEI=XOS
2	1	A1A	APN	18179	ὀχυρά	ὀχυρα	οχυρα	ὀχυρός	o)xuro/j			,	O)XURA/	O)XURO/S
2	1	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	1	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
2	1	VAI	AAI2S	633473	ἐκώλυσας	ἐκωλυσας	εκωλυσας	κωλύω	kwlu/w			.	E)KW/LUSAS	KWLU/W
2	2	VZI	AAI3P	895617	ἀνέβησαν	ἀνεβησαν	ανεβησαν	ἀναβαίνω	a)nabai/nw				A)NE/BHSAN	BAI/NW           A)NA
2	2	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
2	2	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
2	2	N2N	ASN	17666	θυσιαστήριόν	θυσιαστηριον	θυσιαστηριον	θυσιαστήριον	qusiasth/rion				QUSIASTH/RIO/N	QUSIASTH/RION
2	2	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
2	2	N3E	APN	18178	ἔθνη	ἐθνη	εθνη	ἔθνος	e)/qnoj				E)/QNH	E)/QNOS
2	2	A1A	APN	18179	ἀλλότρια	ἀλλοτρια	αλλοτρια	ἀλλότριος	a)llo/trioj			,	A)LLO/TRIA	A)LLO/TRIOS
2	2	VAI	AAI3P	895617	κατεπατοῦσαν	κατεπατουσαν	κατεπατουσαν	καταπατέω	katapate/w				KATEPATOU=SAN	A)PATE/W         KATA
2	2	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	2	N3M	DPN	18306	ὑποδήμασιν	ὑποδημασιν	υποδημασιν	ὑπόδημα	u(po/dhma				U(PODH/MASIN	U(PO/DHMA
2	2	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
2	2	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	2	N1A	DSF	13698	ὑπερηφανίᾳ	ὑπερηφανια	υπερηφανια	ὑπερηφανία	u(perhfani/a			,	U(PERHFANI/A|	U(PERHFANI/A
2	3	P		8	ἀνθ	ἀνθ	ανθ	ἀντί	a)nti/				A)NQ'	A)NTI/
2	3	RR	GPM	14	ὧν	ὡν	ων	ὅς	o(/j				W(=N	O(/S
2	3	RA	NPM	10	οἱ	οἱ	οι	ὁ	o(				OI(	O(
2	3	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
2	3	N	GS	5442	Ιερουσαλημ	ιερουσαλημ	ιερουσαλημ	Ἱερουσαλήμ	I(erousalh/m				*IEROUSALHM	*I)EROUSALH/M
2	3	VAI	AAI3P	895617	ἐμίαναν	ἐμιαναν	εμιαναν	μιαίνω	miai/nw				E)MI/ANAN	MIAI/NW
2	3	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
2	3	A1A	APN	18179	ἅγια	ἁγια	αγια	ἅγιος	a(/gioj				A(/GIA	A(/GIOS
2	3	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj			,	KURI/OU	KU/RIOS
2	3	VAI	AAI3P	895617	ἐβεβηλοῦσαν	ἐβεβηλουσαν	εβεβηλουσαν	βεβηλόω	bebhlo/w				E)BEBHLOU=SAN	BEBHLO/W
2	3	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
2	3	N2N	APN	18178	δῶρα	δωρα	δωρα	δῶρον	dw=ron				DW=RA	DW=RON
2	3	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	3	N2	GSM	9538	θεοῦ	θεου	θεου	θεός	qeo/j				QEOU=	QEO/S
2	3	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	3	N1A	DPF	14210	ἀνομίαις	ἀνομιαις	ανομιαις	ἀνομία	a)nomi/a			.	A)NOMI/AIS	A)NOMI/A
2	4	P		8	ἕνεκεν	ἑνεκεν	ενεκεν	ἕνεκα	e(/neka				E(/NEKEN	E(/NEKEN
2	4	RD	GPM	11	τούτων	τουτων	τουτων	οὗτος	ou(=toj				TOU/TWN	OU(=TOS
2	4	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω	e)/pw				EI)=PEN	EI)=PON
2	4	VA	AAI2P	895617	Ἀπορρίψατε	ἀπορριψατε	απορριψατε	ἀπορρίπτω	a)porri/ptw				A)PORRI/YATE	R(I/PTW          A)PO
2	4	RD	APN	11	αὐτὰ	αὐτα	αυτα	αὐτός	au)to/j				AU)TA\	AU)TO/S
2	4	A1A	ASF	13571	μακρὰν	μακραν	μακραν	μακρός	makro/j				MAKRA\N	MAKRO/S
2	4	P		8	ἀπ	ἀπ	απ	ἀπό	a)po/				A)P'	A)PO/
2	4	RP	GS	13	ἐμοῦ	ἐμου	εμου	ἐμοῦ	e)mou=			,	E)MOU=	E)GW/
2	4	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
2	4	V2	PAI1S	599169	εὐδοκῶ	εὐδοκω	ευδοκω	εὐδοκέω	eu)doke/w				EU)DOKW=	EU)DOKE/W
2	4	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	4	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)to/j			.	AU)TOI=S	AU)TO/S
2	5	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
2	5	N3E	ASN	17666	κάλλος	καλλος	καλλος	κάλλος	ka/lloj				KA/LLOS	KA/LLOS
2	5	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
2	5	N1S	GSF	13634	δόξης	δοξης	δοξης	δόξα	do/ca				DO/CHS	DO/CA
2	5	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
2	5	VD	API3S	641665	ἐξουθενώθη	ἐξουθενωθη	εξουθενωθη	ἐξουθενόω	e)couqeno/w				E)COUQENW/QH	OU)QENO/W        E)K
2	5	A1B	ASM	9475	ἐνώπιον	ἐνωπιον	ενωπιον	ἐνώπιος	e)nw/pioj				E)NW/PION	E)NW/PION
2	5	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	5	N2	GSM	9538	θεοῦ	θεου	θεου	θεός	qeo/j			,	QEOU=	QEO/S
2	5	VD	API3S	641665	ἠτιμώθη	ἠτιμωθη	ητιμωθη	ἀτιμόω	a)timo/w				H)TIMW/QH	A)TIMO/W
2	5	C		4	ἕως	ἑως	εως	ἕως	e(/wj				E(/WS	E(/WS
2	5	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	5	N3E	ASN	17666	τέλος	τελος	τελος	τέλος	te/loj			.	TE/LOS	TE/LOS
2	6	RA	NPM	10	οἱ	οἱ	οι	ὁ	o(				OI(	O(
2	6	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
2	6	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	6	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
2	6	N3	NPF	13954	θυγατέρες	θυγατερες	θυγατερες	θυγάτηρ	quga/thr				QUGATE/RES	QUGA/THR
2	6	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	6	N1A	DSF	13698	αἰχμαλωσίᾳ	αἰχμαλωσια	αιχμαλωσια	αἰχμαλωσία	ai)xmalwsi/a				AI)XMALWSI/A|	AI)XMALWSI/A
2	6	A1A	DSF	13699	πονηρᾷ	πονηρα	πονηρα	πονηρός	ponhro/j			,	PONHRA=|	PONHRO/S
2	6	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	6	N3D	DSF	13698	σφραγῖδι	σφραγιδι	σφραγιδι	σφραγίς	sfragi/j				SFRAGI=DI	SFRAGI/S
2	6	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	6	N2	NSM	9346	τράχηλος	τραχηλος	τραχηλος	τράχηλος	tra/xhloj				TRA/XHLOS	TRA/XHLOS
2	6	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j			,	AU)TW=N	AU)TO/S
2	6	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	6	A1B	DSM	9603	ἐπισήμῳ	ἐπισημω	επισημω	ἐπίσημος	e)pi/shmoj				E)PISH/MW|	E)PI/SHMOS
2	6	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	6	RA	DPN	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
2	6	N3E	DPN	18306	ἔθνεσιν	ἐθνεσιν	εθνεσιν	ἔθνος	e)/qnoj			.	E)/QNESIN	E)/QNOS
2	7	P		8	Κατὰ	κατα	κατα	κατά	kata/				KATA\	KATA/
2	7	RA	APF	10	τὰς	τας	τας	ὁ	o(				TA\S	O(
2	7	N1A	GSF	13634	ἁμαρτίας	ἁμαρτιας	αμαρτιας	ἁμαρτία	a(marti/a				A(MARTI/AS	A(MARTI/A
2	7	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
2	7	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	poie/w				E)POI/HSEN	POIE/W
2	7	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)to/j			,	AU)TOI=S	AU)TO/S
2	7	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
2	7	VBI	AAI3S	633473	ἐγκατέλιπεν	ἐγκατελιπεν	εγκατελιπεν	ἐγκαταλείπω	e)gkatalei/pw				E)GKATE/LIPEN	LEI/PW           E)N   KATA
2	7	RD	APM	11	αὐτοὺς	αὐτους	αυτους	αὐτός	au)to/j				AU)TOU\S	AU)TO/S
2	7	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	7	N3	APF	14082	χεῖρας	χειρας	χειρας	χείρ	xei/r				XEI=RAS	XEI/R
2	7	V1	PAPGPM	5154241	κατισχυόντων	κατισχυοντων	κατισχυοντων	κατισχύω	katisxu/w			.	KATISXUO/NTWN	I)SXU/W          KATA
2	8	VAI	AAI3S	633473	ἀπέστρεψεν	ἀπεστρεψεν	απεστρεψεν	ἀποστρέφω	a)postre/fw				A)PE/STREYEN	STRE/FW          A)PO
2	8	X		5	γὰρ	γαρ	γαρ	γάρ	ga/r				GA\R	GA/R
2	8	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
2	8	N2N	ASN	17666	πρόσωπον	προσωπον	προσωπον	πρόσωπον	pro/swpon				PRO/SWPON	PRO/SWPON
2	8	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
2	8	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
2	8	N3E	GSN	17730	ἐλέους	ἐλεους	ελεους	ἔλεος	e)/leoj				E)LE/OUS	E)/LEOS
2	8	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j			,	AU)TW=N	AU)TO/S
2	8	A1A	ASM	9475	νέον	νεον	νεον	νέος	ne/oj				NE/ON	NE/OS
2	8	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	8	N1M	ASM	9474	πρεσβύτην	πρεσβυτην	πρεσβυτην	πρεσβύτης	presbu/thj				PRESBU/THN	PRESBU/THS
2	8	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	8	N2N	APN	18178	τέκνα	τεκνα	τεκνα	τέκνον	te/knon				TE/KNA	TE/KNON
2	8	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
2	8	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	8	D		9	ἅπαξ	ἁπαξ	απαξ	ἅπαξ	a(/pac			,	A(/PAC	A(/PAC
2	8	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
2	8	A1A	APN	18179	πονηρὰ	πονηρα	πονηρα	πονηρός	ponhro/j				PONHRA\	PONHRO/S
2	8	VAI	AAI3P	895617	ἐποίησαν	ἐποιησαν	εποιησαν	ποιέω	poie/w				E)POI/HSAN	POIE/W
2	8	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	8	D		9	ἅπαξ	ἁπαξ	απαξ	ἅπαξ	a(/pac				A(/PAC	A(/PAC
2	8	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	8	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
2	8	V1	PAN	304513	ἀκούειν	ἀκουειν	ακουειν	ἀκούω	a)kou/w			.	A)KOU/EIN	A)KOU/W
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	9	N2	NSM	9346	οὐρανὸς	οὐρανος	ουρανος	οὐρανός	ou)rano/j				OU)RANO\S	OU)RANO/S
2	9	VAI	AAI3S	633473	ἐβαρυθύμησεν	ἐβαρυθυμησεν	εβαρυθυμησεν	βαρυθυμέω	baruqume/w			,	E)BARUQU/MHSEN	BARUQUME/W
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
2	9	N1	NSF	13442	γῆ	γη	γη	γῆ	gh=				GH=	GH=
2	9	VAI	AMI3S	637569	ἐβδελύξατο	ἐβδελυξατο	εβδελυξατο	βδελύσσω	bdelu/ssw				E)BDELU/CATO	BDELU/SSW
2	9	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός	au)to/j			,	AU)TOU/S	AU)TO/S
2	9	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
2	9	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
2	9	VAI	AAI3S	633473	ἐποίησε	ἐποιησε	εποιησε	ποιέω	poie/w				E)POI/HSE	POIE/W
2	9	A3	NSM	9347	πᾶς	πας	πας	πᾶς	pa=j				PA=S	PA=S
2	9	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a)/nqrwpoj				A)/NQRWPOS	A)/NQRWPOS
2	9	P		8	ἐπ	ἐπ	επ	ἐπί	e)pi/				E)P'	E)PI/
2	9	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
2	9	A1	APN	18179	ὅσα	ὁσα	οσα	ὅσος	o(/soj				O(/SA	O(/SOS
2	9	VAI	AAI3P	895617	ἐποίησαν	ἐποιησαν	εποιησαν	ποιέω	poie/w			.	E)POI/HSAN	POIE/W
2	10	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
