1	1	VA	AAD2P	895681	Ἀγαπήσατε	ἀγαπησατε	αγαπησατε	ἀγαπάω	a)gapa/w				*A)GAPH/SATE	A)GAPA/W
1	7	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
1	7	N3M	NSN	17538	πνεῦμα	πνευμα	πνευμα	πνεῦμα	pneu=ma				PNEU=MA	PNEU=MA
1	7	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj				KURI/OU	KU/RIOS
1	7	VX	XAI3S	633985	πεπλήρωκεν	πεπληρωκεν	πεπληρωκεν	πληρόω	plhro/w				PEPLH/RWKEN	PLHRO/W
1	7	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
1	7	V2	PMPASF	6960577	οἰκουμένην	οἰκουμενην	οικουμενην	οἰκουμένη	oi)koume/nh			,	OI)KOUME/NHN	OI)KE/W
1	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	7	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
1	7	V1	PAPNSN	8988097	συνέχον	συνεχον	συνεχον	συνέχω	sune/xw				SUNE/XON	E)/XW            SUN
1	7	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
1	7	A3	APN	18179	πάντα	παντα	παντα	πᾶς	pa=j				PA/NTA	PA=S
1	7	N3I	ASF	13570	γνῶσιν	γνωσιν	γνωσιν	γνῶσις	gnw=sij				GNW=SIN	GNW=SIS
1	7	V1	PAI3S	631937	ἔχει	ἐχει	εχει	ἔχω	e)/xw				E)/XEI	E)/XW
1	7	N1	GSF	13634	φωνῆς	φωνης	φωνης	φωνή	fwnh/			.	FWNH=S	FWNH/
1	8	P		8	διὰ	δια	δια	διά	dia/				DIA\	DIA/
1	8	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος	ou(=toj				TOU=TO	OU(=TOS
1	8	V1	PMPNSM	4797889	φθεγγόμενος	φθεγγομενος	φθεγγομενος	φθέγγομαι	fqe/ggomai				FQEGGO/MENOS	FQE/GGOMAI
1	8	A1B	APN	18179	ἄδικα	ἀδικα	αδικα	ἄδικος	a)/dikoj				A)/DIKA	A)/DIKOS
1	8	A3	NSM	9347	οὐδεὶς	οὐδεις	ουδεις	οὐδείς	ou)dei/j				OU)DEI\S	OU)DEI/S
1	8	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
1	8	VF	FAI3S	632961	λάθῃ	λαθη	λαθη	λανθάνω	lanqa/nw			,	LA/QH|	LANQA/NW
1	8	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ	ou)de/				OU)DE\	OU)DE/
1	8	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
1	8	VF	FAI3S	632961	παροδεύσῃ	παροδευση	παροδευση	παροδεύω	parodeu/w				PARODEU/SH|	O(DEU/W          PARA
1	8	RD	ASM	11	αὐτὸν	αὐτον	αυτον	αὐτός	au)to/j				AU)TO\N	AU)TO/S
1	8	V1	PAPNSF	6890945	ἐλέγχουσα	ἐλεγχουσα	ελεγχουσα	ἐλέγχω	e)le/gxw				E)LE/GXOUSA	E)LE/GXW
1	8	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
1	8	N1	NSF	13442	δίκη	δικη	δικη	δίκη	di/kh			.	DI/KH	DI/KH
1	9	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
1	9	X		5	γὰρ	γαρ	γαρ	γάρ	ga/r				GA\R	GA/R
1	9	N2N	DPN	18306	διαβουλίοις	διαβουλιοις	διαβουλιοις	διαβούλιον	diabou/lion				DIABOULI/OIS	DIABOU/LION
1	9	A3H	GSM	9539	ἀσεβοῦς	ἀσεβους	ασεβους	ἀσεβής	a)sebh/j				A)SEBOU=S	A)SEBH/S
1	9	N3I	NSF	13442	ἐξέτασις	ἐξετασις	εξετασις	ἐξέτασις	e)ce/tasij				E)CE/TASIS	E)CE/TASIS
1	9	VF	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί	ei)mi/			,	E)/STAI	EI)MI/
1	9	N2	GPM	10050	λόγων	λογων	λογων	λόγος	lo/goj				LO/GWN	LO/GOS
1	9	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
1	9	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
1	9	N1	NSF	13442	ἀκοὴ	ἀκοη	ακοη	ἀκοή	a)koh/				A)KOH\	A)KOH/
1	9	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
1	9	N2	ASM	9474	κύριον	κυριον	κυριον	κύριος	ku/rioj				KU/RION	KU/RIOS
1	9	VF	FAI3S	632961	ἥξει	ἡξει	ηξει	ἥκω	h(/kw				H(/CEI	H(/KW
1	9	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
1	9	N2	ASM	9474	ἔλεγχον	ἐλεγχον	ελεγχον	ἔλεγχος	e)/legxoj				E)/LEGXON	E)/LEGXOS
1	9	N3M	GPN	18242	ἀνομημάτων	ἀνομηματων	ανομηματων	ἀνόμημα	a)no/mhma				A)NOMHMA/TWN	A)NO/MHMA
1	9	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			·	AU)TOU=	AU)TO/S
1	10	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
1	10	N3T	NSN	17538	οὖς	οὐς	ους	οὖς	ou)=j				OU)=S	OU)=S
1	10	N3I	GSF	13634	ζηλώσεως	ζηλωσεως	ζηλωσεως	ζήλωσις	zh/lwsij				ZHLW/SEWS	ZH/LWSIS
1	10	V3	PMI3S	636033	ἀκροᾶται	ἀκροαται	ακροαται	ἀκροάομαι	a)kroa/omai				A)KROA=TAI	A)KROA/OMAI
1	10	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
1	10	A3	ASM	9475	πάντα	παντα	παντα	πᾶς	pa=j			,	PA/NTA	PA=S
1	10	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	10	N3	NSM	9346	θροῦς	θρους	θρους	θροῦς	qrou=j				QROU=S	QROU=S
1	10	N2	GPM	10050	γογγυσμῶν	γογγυσμων	γογγυσμων	γογγυσμός	goggusmo/j				GOGGUSMW=N	GOGGUSMO/S
1	10	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
1	10	V1	PMI3S	636033	ἀποκρύπτεται	ἀποκρυπτεται	αποκρυπτεται	ἀποκρύπτω	a)pokru/ptw			.	A)POKRU/PTETAI	KRU/PTW          A)PO
1	11	VA	AMD2P	899777	Φυλάξασθε	φυλαξασθε	φυλαξασθε	φυλάσσω	fula/ssw				FULA/CASQE	FULA/SSW
1	11	X		5	τοίνυν	τοινυν	τοινυν	τοίνυν	toi/nun				TOI/NUN	TOI/NUN
1	11	N2	ASM	9474	γογγυσμὸν	γογγυσμον	γογγυσμον	γογγυσμός	goggusmo/j				GOGGUSMO\N	GOGGUSMO/S
1	11	A3H	ASM	9475	ἀνωφελῆ	ἀνωφελη	ανωφελη	ἀνωφελής	a)nwfelh/j				A)NWFELH=	A)NWFELH/S
1	11	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	11	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
1	11	N1A	GSF	13634	καταλαλιᾶς	καταλαλιας	καταλαλιας	καταλαλιά	katalalia/				KATALALIA=S	KATALALIA/
1	11	VA	AMD2P	899777	φείσασθε	φεισασθε	φεισασθε	φείδομαι	fei/domai				FEI/SASQE	FEI/DOMAI
1	11	N1S	GSF	13634	γλώσσης	γλωσσης	γλωσσης	γλῶσσα	glw=ssa			·	GLW/SSHS	GLW=SSA
1	11	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
1	11	N3M	NSN	17538	φθέγμα	φθεγμα	φθεγμα	φθέγμα	fqe/gma				FQE/GMA	FQE/GMA
1	11	A1B	NSN	17539	λαθραῖον	λαθραιον	λαθραιον	λαθραῖος	laqrai=oj				LAQRAI=ON	LAQRAI=OS
1	11	A1	ASN	17667	κενὸν	κενον	κενον	κενός	keno/j				KENO\N	KENO/S
1	11	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
1	11	VF	FMI3S	637057	πορεύσεται	πορευσεται	πορευσεται	πορεύομαι	poreu/omai			,	POREU/SETAI	POREU/OMAI
1	11	N3M	NSN	17538	στόμα	στομα	στομα	στόμα	sto/ma				STO/MA	STO/MA
1	11	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
1	11	V1	PMPNSN	8992193	καταψευδόμενον	καταψευδομενον	καταψευδομενον	καταψεύδομαι	katayeu/domai				KATAYEUDO/MENON	YEU/DW           KATA
1	11	V2	PAI3S	631937	ἀναιρεῖ	ἀναιρει	αναιρει	ἀναιρέω	a)naire/w				A)NAIREI=	AI(RE/W          A)NA
1	11	N1	ASF	13570	ψυχήν	ψυχην	ψυχην	ψυχή	yuxh/			.	YUXH/N	YUXH/
1	12	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
1	12	V4	PAD2P	894145	ζηλοῦτε	ζηλουτε	ζηλουτε	ζηλόω	zhlo/w				ZHLOU=TE	ZHLO/W
1	12	N2	ASM	9474	θάνατον	θανατον	θανατον	θάνατος	qa/natoj				QA/NATON	QA/NATOS
1	12	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
1	12	N1	DSF	13698	πλάνῃ	πλανη	πλανη	πλάνη	pla/nh				PLA/NH|	PLA/NH
1	12	N1	GSF	13634	ζωῆς	ζωης	ζωης	ζωή	zwh/				ZWH=S	ZWH/
1	12	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n				U(MW=N	SU/
1	12	C		4	μηδὲ	μηδε	μηδε	μηδέ	mhde/				MHDE\	MHDE/
1	12	V3	PMD2P	898241	ἐπισπᾶσθε	ἐπισπασθε	επισπασθε	ἐπισπάομαι	e)pispa/omai				E)PISPA=SQE	SPA/W            E)PI
1	12	N2	ASM	9474	ὄλεθρον	ὀλεθρον	ολεθρον	ὄλεθρος	o)/leqroj				O)/LEQRON	O)/LEQROS
1	12	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
1	12	N2N	DPN	18306	ἔργοις	ἐργοις	εργοις	ἔργον	e)/rgon				E)/RGOIS	E)/RGON
1	12	N3	GPF	14146	χειρῶν	χειρων	χειρων	χείρ	xei/r				XEIRW=N	XEI/R
1	12	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n			·	U(MW=N	SU/
1	13	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
1	13	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
1	13	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo/j				QEO\S	QEO/S
1	13	N2	ASM	9474	θάνατον	θανατον	θανατον	θάνατος	qa/natoj				QA/NATON	QA/NATOS
1	13	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
1	13	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	poie/w				E)POI/HSEN	POIE/W
1	13	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ	ou)de/				OU)DE\	OU)DE/
1	13	V1	PMI3S	636033	τέρπεται	τερπεται	τερπεται	τέρπω	te/rpw				TE/RPETAI	TE/RPW
1	13	P		8	ἐπ	ἐπ	επ	ἐπί	e)pi/				E)P'	E)PI/
1	13	N1A	DSF	13698	ἀπωλείᾳ	ἀπωλεια	απωλεια	ἀπώλεια	a)pw/leia				A)PWLEI/A|	A)PW/LEIA
1	13	V3	PAPGPN	9348545	ζώντων	ζωντων	ζωντων	ζάω	za/w			.	ZW/NTWN	ZA/W
1	14	VAI	AAI3S	633473	ἔκτισεν	ἐκτισεν	εκτισεν	κτίζω	kti/zw				E)/KTISEN	KTI/ZW
1	14	X		5	γὰρ	γαρ	γαρ	γάρ	ga/r				GA\R	GA/R
1	14	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
1	14	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
1	14	V9	PAN	304513	εἶναι	εἰναι	ειναι	εἰμί	ei)mi/				EI)=NAI	EI)MI/
1	14	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
1	14	A3	APN	18179	πάντα	παντα	παντα	πᾶς	pa=j			,	PA/NTA	PA=S
1	14	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	14	A1B	NPF	13955	σωτήριοι	σωτηριοι	σωτηριοι	σωτήριος	swth/rioj				SWTH/RIOI	SWTH/RIOS
1	14	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
1	14	N3I	NPF	13954	γενέσεις	γενεσεις	γενεσεις	γένεσις	ge/nesij				GENE/SEIS	GE/NESIS
1	14	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
1	14	N2	GSM	9538	κόσμου	κοσμου	κοσμου	κόσμος	ko/smoj			,	KO/SMOU	KO/SMOS
1	14	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	14	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
1	14	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	ei)mi/				E)/STIN	EI)MI/
1	14	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
1	14	RD	DPF	11	αὐταῖς	αὐταις	αυταις	αὐτός	au)to/j				AU)TAI=S	AU)TO/S
1	14	N2N	ASN	17666	φάρμακον	φαρμακον	φαρμακον	φάρμακον	fa/rmakon				FA/RMAKON	FA/RMAKON
1	14	N2	GSM	9538	ὀλέθρου	ὀλεθρου	ολεθρου	ὄλεθρος	o)/leqroj				O)LE/QROU	O)/LEQROS
1	14	C		4	οὔτε	οὐτε	ουτε	οὔτε	ou)/te				OU)/TE	OU)/TE
1	14	N1M	GSM	9538	ᾅδου	ἁδου	αδου	ᾅδης	a(/|dhj				A(/|DOU	A(/|DHS
1	14	N2N	ASN	17666	βασίλειον	βασιλειον	βασιλειον	βασίλειον	basi/leion				BASI/LEION	BASI/LEION
1	14	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
1	14	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=			.	GH=S	GH=
1	15	N1	NSF	13442	δικαιοσύνη	δικαιοσυνη	δικαιοσυνη	δικαιοσύνη	dikaiosu/nh				DIKAIOSU/NH	DIKAIOSU/NH
1	15	X		5	γὰρ	γαρ	γαρ	γάρ	ga/r				GA\R	GA/R
1	15	A1B	NSF	13443	ἀθάνατός	ἀθανατος	αθανατος	ἀθάνατος	a)qa/natoj				A)QA/NATO/S	A)QA/NATOS
1	15	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	ei)mi/			.	E)STIN	EI)MI/
1	16	A3H	NPM	9859	Ἀσεβεῖς	ἀσεβεις	ασεβεις	ἀσεβής	a)sebh/j				A)SEBEI=S	A)SEBH/S
1	16	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
1	16	RA	DPF	10	ταῖς	ταις	ταις	ὁ	o(				TAI=S	O(
1	16	N3	DPF	14210	χερσὶν	χερσιν	χερσιν	χείρ	xei/r				XERSI\N	XEI/R
1	16	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
1	16	RA	DPM	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
1	16	N2	DPM	10114	λόγοις	λογοις	λογοις	λόγος	lo/goj				LO/GOIS	LO/GOS
1	16	VAI	AMI3P	899713	προσεκαλέσαντο	προσεκαλεσαντο	προσεκαλεσαντο	προσκαλέω	proskale/w				PROSEKALE/SANTO	KALE/W           PROS
1	16	RD	ASM	11	αὐτόν	αὐτον	αυτον	αὐτός	au)to/j			,	AU)TO/N	AU)TO/S
1	16	A1	ASM	9475	φίλον	φιλον	φιλον	φίλος	fi/loj				FI/LON	FI/LOS
